,Ability,Character_Class,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,matchID,playersID,score
7877,0.0,Titan,20,0.0,0.6875,305,0.0,0.0,1.0,0.1111111111111111,8.0,0.75,5.0,960883195,2305843009270829770,1.0
7878,0.0,Hunter,20,0.0,0.142857142857,304,0.0,0.0,0.0,0.125,7.0,0.142857142857,1.0,960883195,2305843009271698866,1.0
7879,0.0,Titan,20,1.0,0.583333333333,305,0.0,0.0,3.0,0.14285714285714285,6.0,0.833333333333,2.0,960883195,2305843009295994321,1.0
7880,0.0,Hunter,25,0.0,2.66666666667,335,0.0,0.0,4.0,1.5,3.0,3.33333333333,6.0,1383314958,2305843009261131197,6.0
7881,0.0,Titan,25,1.0,2.0,334,0.0,1.0,2.0,0.8571428571428571,6.0,2.16666666667,11.0,1383314958,2305843009268128155,6.0
7882,0.0,Hunter,25,0.0,1.42857142857,335,0.0,0.0,4.0,0.75,7.0,1.71428571429,8.0,1383314958,2305843009279685886,6.0
7883,0.0,Hunter,25,0.0,0.916666666667,335,0.0,0.0,3.0,0.8571428571428571,6.0,1.16666666667,4.0,1383314958,2305843009320665046,6.0
7884,0.0,Titan,25,0.0,1.5,334,0.0,2.0,2.0,0.42857142857142855,6.0,1.66666666667,8.0,1383314958,2305843009262238488,3.0
7885,0.0,Hunter,25,0.0,0.111111111111,332,0.0,0.0,0.0,0.3,9.0,0.111111111111,1.0,1383314958,2305843009266817825,3.0
7886,0.0,Warlock,25,0.0,1.08333333333,332,0.0,0.0,5.0,0.42857142857142855,6.0,1.5,4.0,1383314958,2305843009267827747,3.0
7887,0.0,Titan,25,0.0,1.1875,335,0.0,0.0,1.0,0.3333333333333333,8.0,1.25,9.0,1383314958,2305843009327914489,3.0
7888,0.0,Hunter,25,0.0,1.75,334,0.0,0.0,5.0,0.8571428571428571,6.0,2.16666666667,8.0,1383285462,2305843009260550950,6.0
7889,0.0,Hunter,25,0.0,0.75,333,0.0,0.0,4.0,1.2,4.0,1.25,1.0,1383285462,2305843009265381677,6.0
7890,0.0,Hunter,25,0.0,2.1,335,0.0,0.0,1.0,1.0,5.0,2.2,10.0,1383285462,2305843009269306858,6.0
7891,0.0,Hunter,25,0.0,5.0,318,0.0,0.0,0.0,2.0,2.0,5.0,10.0,1383285462,2305843009295879243,6.0
7892,0.0,Titan,25,0.0,0.857142857143,334,0.0,1.0,2.0,0.25,7.0,1.0,5.0,1383285462,2305843009262238488,2.0
7893,0.0,Hunter,25,0.0,0.5,332,0.0,0.0,1.0,0.25,7.0,0.571428571429,3.0,1383285462,2305843009266817825,2.0
7894,0.0,Warlock,25,0.0,0.375,330,1.0,0.0,2.0,0.2222222222222222,8.0,0.5,2.0,1383285462,2305843009267827747,2.0
7895,0.0,Titan,25,0.0,1.14285714286,335,1.0,0.0,2.0,0.25,7.0,1.28571428571,7.0,1383285462,2305843009327914489,2.0
7896,0.0,Titan,25,0.0,2.625,325,3.0,0.0,3.0,1.2,4.0,3.0,9.0,1383261485,2305843009261641272,6.0
7897,0.0,Hunter,25,0.0,2.125,334,0.0,1.0,5.0,1.2,4.0,2.75,6.0,1383261485,2305843009262459260,6.0
7898,0.0,Hunter,25,0.0,2.25,333,1.0,2.0,4.0,1.2,4.0,2.75,7.0,1383261485,2305843009262498512,6.0
7899,0.0,Hunter,25,1.0,1.6,325,1.0,0.0,2.0,1.0,5.0,1.8,7.0,1383261485,2305843009269777924,6.0
7900,0.0,Titan,25,0.0,0.428571428571,334,0.0,0.0,2.0,0.25,7.0,0.571428571429,2.0,1383261485,2305843009262238488,2.0
7901,0.0,Hunter,25,0.0,0.714285714286,332,0.0,0.0,2.0,0.25,7.0,0.857142857143,4.0,1383261485,2305843009266817825,2.0
7902,0.0,Warlock,25,1.0,0.375,330,0.0,0.0,2.0,0.2222222222222222,8.0,0.5,2.0,1383261485,2305843009267827747,2.0
7903,0.0,Titan,25,0.0,1.42857142857,335,0.0,1.0,2.0,0.25,7.0,1.57142857143,9.0,1383261485,2305843009327914489,2.0
7904,0.0,Hunter,24,2.0,1.46428571429,305,0.0,10.0,5.0,NA,14.0,1.64285714286,18.0,1277161563,2305843009261451803,49.0
7905,0.0,Warlock,25,0.0,1.59090909091,320,0.0,10.0,1.0,NA,11.0,1.63636363636,17.0,1277161563,2305843009267827747,47.0
7906,0.0,Titan,25,1.0,1.0,315,0.0,7.0,6.0,NA,14.0,1.21428571429,11.0,1277161563,2305843009273115378,35.0
7907,0.0,Titan,24,2.0,1.45,307,0.0,8.0,3.0,NA,10.0,1.6,13.0,1277161563,2305843009262905925,34.0
7908,0.0,Hunter,25,1.0,1.15384615385,322,0.0,7.0,0.0,NA,13.0,1.15384615385,15.0,1277161563,2305843009266817825,34.0
7909,0.0,Warlock,25,0.0,0.678571428571,325,0.0,4.0,1.0,NA,14.0,0.714285714286,9.0,1277161563,2305843009262238486,26.0
7910,0.0,Warlock,25,1.0,1.22222222222,322,1.0,3.0,4.0,NA,9.0,1.44444444444,9.0,1277161563,2305843009273165714,25.0
7911,0.0,Warlock,25,0.0,0.615384615385,288,0.0,6.0,4.0,NA,13.0,0.769230769231,6.0,1277161563,2305843009316804585,22.0
7912,0.0,Hunter,25,1.0,2.58333333333,323,0.0,9.0,1.0,NA,6.0,2.66666666667,15.0,1277125596,2305843009266817825,44.0
7913,0.0,Warlock,25,0.0,2.58333333333,324,0.0,9.0,3.0,NA,6.0,2.83333333333,14.0,1277125596,2305843009262238486,41.0
7914,0.0,Titan,24,0.0,1.04166666667,305,0.0,10.0,3.0,NA,12.0,1.16666666667,11.0,1277125596,2305843009284317545,34.0
7915,0.0,Warlock,25,1.0,1.625,322,1.0,6.0,4.0,NA,8.0,1.875,11.0,1277125596,2305843009267827747,31.0
7916,0.0,Warlock,25,1.0,0.533333333333,323,0.0,6.0,2.0,NA,15.0,0.6,7.0,1277125596,2305843009269899642,22.0
7917,0.0,Warlock,25,1.0,1.07142857143,323,0.0,4.0,1.0,NA,7.0,1.14285714286,7.0,1277125596,2305843009264055172,20.0
7918,0.0,Hunter,25,0.0,1.125,317,0.0,1.0,2.0,NA,8.0,1.25,8.0,1277125596,2305843009311254919,18.0
7919,0.0,Warlock,25,0.0,0.125,325,0.0,1.0,1.0,NA,12.0,0.166666666667,1.0,1277125596,2305843009310354809,4.0
7920,0.0,Hunter,25,0.0,5.33333333333,323,0.0,8.0,0.0,NA,3.0,5.33333333333,16.0,1277092760,2305843009269775200,45.0
7921,0.0,Warlock,25,0.0,4.33333333333,322,1.0,7.0,4.0,NA,3.0,5.0,11.0,1277092760,2305843009267827747,36.0
7922,0.0,Warlock,25,0.0,4.0,324,0.0,7.0,4.0,NA,3.0,4.66666666667,10.0,1277092760,2305843009262238486,32.0
7923,0.0,Hunter,25,0.0,1.125,322,1.0,5.0,4.0,NA,8.0,1.375,7.0,1277092760,2305843009266817825,25.0
7924,0.0,Titan,25,1.0,0.7,326,1.0,4.0,0.0,NA,10.0,0.7,7.0,1277092760,2305843009285029058,17.0
7925,0.0,Titan,25,0.0,0.416666666667,304,0.0,2.0,0.0,NA,12.0,0.416666666667,5.0,1277092760,2305843009295298243,13.0
7926,0.0,Warlock,25,0.0,0.272727272727,307,0.0,3.0,0.0,NA,11.0,0.272727272727,3.0,1277092760,2305843009294608141,9.0
7927,0.0,Hunter,25,0.0,0.208333333333,314,0.0,0.0,1.0,NA,12.0,0.25,2.0,1277092760,2305843009310666728,3.0
7928,0.0,Hunter,25,1.0,0.961538461538,332,0.0,7.0,1.0,NA,13.0,1.0,12.0,1276357505,2305843009264655983,43.0
7929,0.0,Hunter,25,0.0,1.31818181818,330,1.0,5.0,1.0,NA,11.0,1.36363636364,14.0,1276357505,2305843009263713584,37.0
7930,0.0,Warlock,25,0.0,1.20833333333,328,0.0,7.0,3.0,NA,12.0,1.33333333333,13.0,1276357505,2305843009262238486,36.0
7931,0.0,Warlock,25,0.0,1.20833333333,320,1.0,4.0,5.0,NA,12.0,1.41666666667,12.0,1276357505,2305843009267827747,32.0
7932,0.0,Warlock,25,0.0,1.25,331,1.0,6.0,1.0,NA,10.0,1.3,12.0,1276357505,2305843009260792914,30.0
7933,0.0,Hunter,25,0.0,1.61111111111,322,1.0,4.0,1.0,NA,9.0,1.66666666667,14.0,1276357505,2305843009266817825,30.0
7934,0.0,Titan,14,1.0,0.85,0,1.0,3.0,1.0,NA,10.0,0.9,8.0,1276357505,2305843009316295274,22.0
7935,0.0,Hunter,25,0.0,0.392857142857,315,0.0,2.0,1.0,NA,14.0,0.428571428571,5.0,1276357505,2305843009271059711,14.0
7936,0.0,Titan,25,2.0,1.5,330,0.0,11.0,6.0,NA,12.0,1.75,15.0,1276300467,2305843009293989318,45.0
7937,0.0,Titan,25,1.0,1.16666666667,320,1.0,11.0,5.0,NA,15.0,1.33333333333,15.0,1276300467,2305843009322064196,45.0
7938,0.0,Warlock,25,2.0,0.964285714286,327,0.0,5.0,1.0,NA,14.0,1.0,13.0,1276300467,2305843009262238486,36.0
7939,0.0,Hunter,25,2.0,1.88888888889,322,0.0,7.0,2.0,NA,9.0,2.0,16.0,1276300467,2305843009266817825,36.0
7940,0.0,Warlock,25,2.0,1.18181818182,0,0.0,4.0,4.0,NA,11.0,1.36363636364,11.0,1276300467,2305843009295088763,31.0
7941,0.0,Hunter,25,0.0,0.653846153846,333,0.0,4.0,3.0,NA,13.0,0.769230769231,7.0,1276300467,2305843009270785732,22.0
7942,0.0,Warlock,25,0.0,0.678571428571,320,2.0,3.0,3.0,NA,14.0,0.785714285714,8.0,1276300467,2305843009267827747,20.0
7943,0.0,Warlock,20,0.0,1.03333333333,283,0.0,2.0,1.0,NA,15.0,1.06666666667,15.0,1276300467,2305843009300434782,20.0
7944,0.0,Warlock,23,0.0,3.0625,242,0.0,14.0,5.0,NA,8.0,3.375,22.0,1276242439,2305843009309629129,58.0
7945,0.0,Hunter,25,0.0,2.85714285714,326,0.0,0.0,4.0,NA,7.0,3.14285714286,18.0,1276242439,2305843009260828828,42.0
7946,0.0,Hunter,25,0.0,1.3,322,0.0,7.0,0.0,NA,10.0,1.3,13.0,1276242439,2305843009266817825,31.0
7947,0.0,Titan,25,0.0,1.3125,316,0.0,6.0,1.0,NA,8.0,1.375,10.0,1276242439,2305843009283427679,31.0
7948,0.0,Hunter,25,0.0,0.714285714286,333,1.0,4.0,2.0,NA,14.0,0.785714285714,9.0,1276242439,2305843009301464027,26.0
7949,0.0,Titan,25,0.0,0.571428571429,315,0.0,5.0,2.0,NA,14.0,0.642857142857,7.0,1276242439,2305843009300653080,20.0
7950,0.0,Warlock,25,1.0,0.464285714286,320,0.0,3.0,1.0,NA,14.0,0.5,6.0,1276242439,2305843009267827747,15.0
7951,0.0,Warlock,25,0.0,0.291666666667,312,0.0,2.0,3.0,NA,12.0,0.416666666667,2.0,1276242439,2305843009264647439,9.0
7952,0.0,Titan,25,3.0,2.09090909091,0,2.0,11.0,4.0,NA,11.0,2.27272727273,21.0,1336063046,2305843009262542875,52.0
7953,0.0,Titan,20,0.0,1.375,274,0.0,12.0,3.0,NA,12.0,1.5,15.0,1336063046,2305843009321177862,45.0
7954,0.0,Hunter,20,0.0,1.5,297,0.0,8.0,0.0,NA,8.0,1.5,12.0,1336063046,2305843009291958451,38.0
7955,0.0,Hunter,25,0.0,1.3,331,0.0,1.0,4.0,NA,10.0,1.5,11.0,1336063046,2305843009267238019,30.0
7956,0.0,Warlock,25,1.0,0.821428571429,316,0.0,4.0,5.0,NA,14.0,1.0,9.0,1336063046,2305843009262369358,24.0
7957,0.0,Hunter,25,0.0,1.15384615385,319,0.0,0.0,4.0,NA,13.0,1.30769230769,13.0,1336063046,2305843009292294814,24.0
7958,0.0,Hunter,20,0.0,0.958333333333,278,0.0,3.0,1.0,NA,12.0,1.0,11.0,1336063046,2305843009272938968,21.0
7959,0.0,Titan,25,0.0,0.357142857143,313,0.0,0.0,6.0,NA,14.0,0.571428571429,2.0,1336063046,2305843009270131071,10.0
7960,0.0,Hunter,20,0.0,2.625,301,5.0,0.0,4.0,NA,8.0,2.875,19.0,1335991113,2305843009294546764,42.0
7961,0.0,Titan,25,0.0,1.6875,334,1.0,11.0,1.0,NA,8.0,1.75,13.0,1335991113,2305843009284017662,39.0
7962,0.0,Titan,25,0.0,3.25,335,0.0,6.0,2.0,NA,4.0,3.5,12.0,1335991113,2305843009261511559,38.0
7963,0.0,Titan,23,0.0,0.8125,215,1.0,10.0,2.0,NA,16.0,0.875,12.0,1335991113,2305843009319148390,35.0
7964,0.0,Titan,25,0.0,1.35714285714,335,0.0,3.0,5.0,NA,7.0,1.71428571429,7.0,1335991113,2305843009271460276,23.0
7965,0.0,Warlock,25,0.0,0.888888888889,316,0.0,2.0,2.0,NA,9.0,1.0,7.0,1335991113,2305843009262369358,16.0
7966,0.0,Titan,25,0.0,0.5,313,0.0,1.0,2.0,NA,12.0,0.583333333333,5.0,1335991113,2305843009270131071,14.0
7967,0.0,Hunter,20,1.0,0.3,210,0.0,2.0,1.0,NA,15.0,0.333333333333,4.0,1335991113,2305843009320766577,10.0
7968,0.0,Hunter,25,1.0,4.6,328,0.0,10.0,8.0,NA,5.0,5.4,19.0,1335928415,2305843009260619265,57.0
7969,0.0,Hunter,25,0.0,2.57142857143,332,0.0,10.0,2.0,NA,7.0,2.71428571429,17.0,1335928415,2305843009263551528,49.0
7970,0.0,Warlock,20,1.0,1.0,0,0.0,4.0,2.0,NA,10.0,1.1,9.0,1335928415,2305843009320137079,28.0
7971,0.0,Titan,25,0.0,1.04545454545,328,0.0,4.0,1.0,NA,11.0,1.09090909091,11.0,1335928415,2305843009260600453,23.0
7972,0.0,Warlock,25,0.0,1.22222222222,316,0.0,3.0,8.0,NA,9.0,1.66666666667,7.0,1335928415,2305843009262369358,22.0
7973,0.0,Titan,25,2.0,1.22222222222,313,0.0,1.0,4.0,NA,9.0,1.44444444444,9.0,1335928415,2305843009270131071,20.0
7974,0.0,Titan,20,1.0,0.470588235294,0,0.0,4.0,4.0,NA,17.0,0.588235294118,6.0,1335928415,2305843009283758602,19.0
7975,0.0,Warlock,25,0.0,0.392857142857,316,0.0,0.0,3.0,NA,14.0,0.5,4.0,1335928415,2305843009263956938,14.0
7976,0.0,Titan,25,0.0,3.25,331,0.0,10.0,2.0,NA,4.0,3.5,12.0,1335859181,2305843009267590335,36.0
7977,0.0,Titan,25,0.0,1.28571428571,318,0.0,8.0,0.0,NA,7.0,1.28571428571,9.0,1335859181,2305843009260789094,27.0
7978,0.0,Titan,25,0.0,1.71428571429,322,0.0,3.0,6.0,NA,7.0,2.14285714286,9.0,1335859181,2305843009263029800,23.0
7979,0.0,Titan,25,1.0,1.41666666667,328,0.0,2.0,1.0,NA,6.0,1.5,8.0,1335859181,2305843009265363266,22.0
7980,0.0,Titan,25,0.0,0.888888888889,334,0.0,6.0,2.0,NA,9.0,1.0,7.0,1335859181,2305843009267498553,21.0
7981,0.0,Warlock,25,0.0,0.5,316,0.0,2.0,1.0,NA,11.0,0.545454545455,5.0,1335859181,2305843009262369358,12.0
7982,0.0,Hunter,25,0.0,0.666666666667,335,0.0,0.0,2.0,NA,6.0,0.833333333333,3.0,1335859181,2305843009265800058,9.0
7983,0.0,Titan,25,0.0,0.583333333333,313,0.0,0.0,3.0,NA,6.0,0.833333333333,2.0,1335859181,2305843009270131071,5.0
7984,0.0,Hunter,25,1.0,2.91666666667,335,0.0,0.0,13.0,NA,6.0,4.0,11.0,1335816745,2305843009268950317,40.0
7985,0.0,Warlock,20,1.0,2.14285714286,246,0.0,5.0,6.0,NA,7.0,2.57142857143,12.0,1335816745,2305843009321237553,39.0
7986,0.0,Hunter,25,2.0,5.0,325,1.0,2.0,4.0,NA,4.0,5.5,18.0,1335816745,2305843009266938988,36.0
7987,0.0,Hunter,25,0.0,2.66666666667,309,0.0,3.0,2.0,NA,6.0,2.83333333333,15.0,1335816745,2305843009268582183,35.0
7988,0.0,Titan,17,2.0,1.04545454545,181,1.0,7.0,1.0,NA,11.0,1.09090909091,11.0,1335816745,2305843009263340779,32.0
7989,0.0,Titan,25,0.0,0.615384615385,312,0.0,0.0,0.0,NA,13.0,0.615384615385,8.0,1335816745,2305843009270131071,13.0
7990,0.0,Warlock,25,0.0,0.28125,316,0.0,1.0,5.0,NA,16.0,0.4375,2.0,1335816745,2305843009262369358,9.0
7991,0.0,Titan,25,0.0,0.125,331,0.0,2.0,0.0,NA,16.0,0.125,2.0,1335816745,2305843009279318073,6.0
7992,0.0,Titan,25,1.0,2.07692307692,332,0.0,12.0,2.0,NA,13.0,2.15384615385,26.0,1335766013,2305843009262299604,66.0
7993,0.0,Titan,20,0.0,2.88888888889,280,0.0,14.0,8.0,NA,9.0,3.33333333333,22.0,1335766013,2305843009306626397,59.0
7994,0.0,Titan,25,1.0,1.0,331,0.0,7.0,2.0,NA,14.0,1.07142857143,13.0,1335766013,2305843009267131373,39.0
7995,0.0,Warlock,25,0.0,0.764705882353,316,0.0,2.0,8.0,NA,17.0,1.0,9.0,1335766013,2305843009262369358,28.0
7996,0.0,Hunter,25,1.0,1.36363636364,325,0.0,1.0,4.0,NA,11.0,1.54545454545,13.0,1335766013,2305843009266050027,24.0
7997,0.0,Warlock,25,1.0,0.833333333333,316,0.0,1.0,1.0,NA,15.0,0.866666666667,12.0,1335766013,2305843009262402254,18.0
7998,0.0,Warlock,20,1.0,0.4375,246,0.0,2.0,2.0,NA,16.0,0.5,6.0,1335766013,2305843009321237553,15.0
7999,0.0,Titan,25,0.0,0.571428571429,312,0.0,1.0,2.0,NA,14.0,0.642857142857,7.0,1335766013,2305843009270131071,11.0
8000,0.0,Warlock,20,0.0,2.5,301,0.0,2.0,4.0,4.571428571428571,6.0,2.83333333333,13.0,717027299,2305843009267543065,32.0
8001,0.0,Titan,20,0.0,1.5,280,1.0,2.0,2.0,3.857142857142857,6.0,1.66666666667,8.0,717027299,2305843009264705519,27.0
8002,0.0,Titan,20,2.0,0.954545454545,296,1.0,1.0,3.0,2.0833333333333335,11.0,1.09090909091,9.0,717027299,2305843009262048899,25.0
8003,0.0,Titan,20,0.0,1.375,293,0.0,1.0,4.0,2.6666666666666665,8.0,1.625,9.0,717027299,2305843009262369360,24.0
8004,0.0,Warlock,20,1.0,1.6875,301,0.0,2.0,5.0,2.6666666666666665,8.0,2.0,11.0,717027299,2305843009266512290,24.0
8005,0.0,Titan,20,0.0,0.9,291,0.0,0.0,0.0,1.8181818181818181,10.0,0.9,9.0,717027299,2305843009270131071,20.0
8006,0.0,Hunter,20,0.0,0.928571428571,290,1.0,0.0,3.0,1.875,7.0,1.14285714286,5.0,717027299,2305843009264999964,15.0
8007,0.0,Titan,20,0.0,0.318181818182,288,0.0,1.0,1.0,0.6666666666666666,11.0,0.363636363636,3.0,717027299,2305843009264205722,8.0
8008,0.0,Hunter,20,0.0,1.54545454545,259,6.0,2.0,2.0,3.0,11.0,1.63636363636,16.0,716977210,2305843009277089086,36.0
8009,0.0,Titan,20,0.0,2.21428571429,286,2.0,3.0,5.0,4.375,7.0,2.57142857143,13.0,716977210,2305843009264282177,35.0
8010,0.0,Hunter,20,0.0,1.45,304,1.0,2.0,3.0,2.6363636363636362,10.0,1.6,13.0,716977210,2305843009264764567,29.0
8011,0.0,Titan,20,2.0,1.23076923077,293,1.0,3.0,4.0,1.7857142857142858,13.0,1.38461538462,14.0,716977210,2305843009262369360,25.0
8012,0.0,Titan,20,0.0,0.928571428571,291,0.0,0.0,6.0,1.6,14.0,1.14285714286,10.0,716977210,2305843009270131071,24.0
8013,0.0,Titan,20,0.0,0.772727272727,288,0.0,1.0,5.0,1.6666666666666667,11.0,1.0,6.0,716977210,2305843009264205722,20.0
8014,1.0,Warlock,20,3.0,1.15,301,0.0,0.0,1.0,1.5454545454545454,10.0,1.2,11.0,716977210,2305843009266512290,17.0
8015,0.0,Hunter,20,1.0,0.454545454545,290,1.0,0.0,2.0,1.1666666666666667,11.0,0.545454545455,4.0,716977210,2305843009264999964,14.0
8016,0.0,Titan,25,2.0,1.5,334,0.0,0.0,11.0,0.3333333333333333,11.0,2.0,11.0,1451114089,2305843009277777541,4.0
8017,0.0,Hunter,25,1.0,1.0,310,0.0,0.0,4.0,0.36363636363636365,10.0,1.2,8.0,1451114089,2305843009279727162,4.0
8018,0.0,Titan,25,2.0,1.54545454545,327,1.0,1.0,4.0,0.3333333333333333,11.0,1.72727272727,15.0,1451114089,2305843009293406262,4.0
8019,0.0,Hunter,25,0.0,1.5,310,0.0,3.0,5.0,0.3333333333333333,11.0,1.72727272727,14.0,1451114089,2305843009320279808,4.0
8020,0.0,Hunter,25,1.0,0.863636363636,321,0.0,1.0,5.0,0.16666666666666666,11.0,1.09090909091,7.0,1451114089,2305843009277625191,2.0
8021,0.0,Warlock,25,0.0,1.0,310,0.0,2.0,4.0,0.15384615384615385,12.0,1.16666666667,10.0,1451114089,2305843009278888896,2.0
8022,0.0,Hunter,25,0.0,1.19230769231,303,0.0,0.0,7.0,0.14285714285714285,13.0,1.46153846154,12.0,1451114089,2305843009291304446,2.0
8023,0.0,Warlock,25,0.0,1.29166666667,0,1.0,0.0,3.0,0.15384615384615385,12.0,1.41666666667,14.0,1451114089,2305843009316256057,2.0
8024,0.0,Warlock,20,0.0,3.0,296,0.0,1.0,4.0,1.5,3.0,3.66666666667,7.0,765948139,2305843009261478062,6.0
8025,0.0,Hunter,20,0.0,9.5,304,0.0,0.0,3.0,3.0,1.0,11.0,8.0,765948139,2305843009262259346,6.0
8026,0.0,Titan,20,0.0,3.25,305,0.0,0.0,5.0,2.0,2.0,4.5,4.0,765948139,2305843009268486282,6.0
8027,0.0,Warlock,20,0.0,2.16666666667,305,0.0,0.0,1.0,1.5,3.0,2.33333333333,6.0,765948139,2305843009269689434,6.0
8028,0.0,Warlock,20,0.0,0.583333333333,296,0.0,0.0,1.0,0.14285714285714285,6.0,0.666666666667,3.0,765948139,2305843009261972486,1.0
8029,0.0,Warlock,20,0.0,0.25,291,0.0,0.0,1.0,0.14285714285714285,6.0,0.333333333333,1.0,765948139,2305843009262472826,1.0
8030,0.0,Titan,20,0.0,0.416666666667,303,1.0,0.0,3.0,0.14285714285714285,6.0,0.666666666667,1.0,765948139,2305843009266999265,1.0
8031,0.0,Hunter,20,0.0,0.642857142857,304,0.0,0.0,1.0,0.125,7.0,0.714285714286,4.0,765948139,2305843009278780072,1.0
8032,1.0,Warlock,20,1.0,1.08333333333,296,0.0,1.0,1.0,0.7142857142857143,6.0,1.16666666667,6.0,765878342,2305843009261478062,5.0
8033,0.0,Hunter,20,0.0,1.625,304,0.0,0.0,3.0,1.0,4.0,2.0,5.0,765878342,2305843009262259346,5.0
8034,0.0,Titan,20,0.0,3.625,304,0.0,0.0,5.0,1.0,4.0,4.25,12.0,765878342,2305843009268486282,5.0
8035,0.0,Warlock,20,1.0,2.83333333333,305,0.0,0.0,3.0,1.25,3.0,3.33333333333,7.0,765878342,2305843009269689434,5.0
8036,0.0,Hunter,20,0.0,0.5,305,0.0,0.0,0.0,0.2222222222222222,8.0,0.5,4.0,765878342,2305843009263389033,2.0
8037,0.0,Titan,20,1.0,1.41666666667,302,1.0,0.0,1.0,0.2857142857142857,6.0,1.5,8.0,765878342,2305843009263929602,2.0
8038,0.0,Titan,20,0.0,0.4375,303,0.0,0.0,1.0,0.2222222222222222,8.0,0.5,3.0,765878342,2305843009271288125,2.0
8039,0.0,Hunter,20,0.0,0.25,305,0.0,0.0,0.0,0.2222222222222222,8.0,0.25,2.0,765878342,2305843009276635577,2.0
8040,1.0,Warlock,20,0.0,9.0,296,0.0,2.0,4.0,3.0,1.0,11.0,7.0,765777930,2305843009261478062,6.0
8041,0.0,Hunter,20,0.0,2.5,304,0.0,0.0,2.0,2.0,2.0,3.0,4.0,765777930,2305843009262259346,6.0
8042,0.0,Titan,20,0.0,3.16666666667,304,0.0,0.0,1.0,1.5,3.0,3.33333333333,9.0,765777930,2305843009268486282,6.0
8043,0.0,Warlock,20,1.0,2.125,305,0.0,0.0,5.0,1.2,4.0,2.75,6.0,765777930,2305843009269689434,6.0
8044,0.0,Hunter,20,0.0,0.714285714286,297,0.0,0.0,4.0,0.125,7.0,1.0,3.0,765777930,2305843009260518209,1.0
8045,0.0,Hunter,20,0.0,0.714285714286,305,0.0,0.0,2.0,0.125,7.0,0.857142857143,4.0,765777930,2305843009261926979,1.0
8046,0.0,Hunter,20,1.0,0.5,304,0.0,0.0,0.0,0.14285714285714285,6.0,0.5,3.0,765777930,2305843009265009011,1.0
8047,0.0,Hunter,20,0.0,0.0833333333333,300,0.0,0.0,1.0,0.14285714285714285,6.0,0.166666666667,0.0,765777930,2305843009265568328,1.0
8048,0.0,Warlock,20,0.0,1.75,296,1.0,0.0,6.0,1.2,4.0,2.5,4.0,765697550,2305843009261478062,6.0
8049,0.0,Hunter,20,0.0,3.0,304,0.0,0.0,4.0,2.0,2.0,4.0,4.0,765697550,2305843009262259346,6.0
8050,0.0,Titan,20,1.0,3.83333333333,304,0.0,2.0,3.0,1.5,3.0,4.33333333333,10.0,765697550,2305843009268486282,6.0
8051,0.0,Warlock,20,0.0,4.75,305,1.0,0.0,3.0,2.0,2.0,5.5,8.0,765697550,2305843009269689434,6.0
8052,0.0,Hunter,20,0.0,1.16666666667,305,0.0,0.0,0.0,0.14285714285714285,6.0,1.16666666667,7.0,765697550,2305843009267787474,1.0
8053,0.0,Warlock,20,0.0,0.642857142857,305,0.0,0.0,1.0,0.125,7.0,0.714285714286,4.0,765697550,2305843009279507812,1.0
8054,0.0,Warlock,20,0.0,0.166666666667,303,0.0,0.0,2.0,0.14285714285714285,6.0,0.333333333333,0.0,765697550,2305843009285469513,1.0
8055,0.0,Warlock,20,0.0,0.285714285714,298,0.0,0.0,4.0,0.125,7.0,0.571428571429,0.0,765697550,2305843009286347354,1.0
8056,0.0,Warlock,20,0.0,1.11111111111,296,0.0,0.0,4.0,0.6,9.0,1.33333333333,8.0,765617073,2305843009261478062,6.0
8057,0.0,Hunter,20,0.0,0.9375,304,0.0,0.0,3.0,0.6666666666666666,8.0,1.125,6.0,765617073,2305843009262259346,6.0
8058,0.0,Titan,20,0.0,3.375,304,0.0,0.0,3.0,1.2,4.0,3.75,12.0,765617073,2305843009268486282,6.0
8059,0.0,Warlock,20,1.0,1.25,305,1.0,0.0,2.0,0.6666666666666666,8.0,1.375,9.0,765617073,2305843009269689434,6.0
8060,0.0,Warlock,20,0.0,0.555555555556,300,1.0,1.0,4.0,0.4,9.0,0.777777777778,3.0,765617073,2305843009260410162,4.0
8061,0.0,Titan,20,0.0,0.777777777778,305,0.0,0.0,4.0,0.4,9.0,1.0,5.0,765617073,2305843009260691787,4.0
8062,0.0,Hunter,20,0.0,1.83333333333,305,0.0,2.0,1.0,0.4,9.0,1.88888888889,16.0,765617073,2305843009264273948,4.0
8063,0.0,Warlock,20,1.0,0.666666666667,303,0.0,0.0,2.0,0.4,9.0,0.777777777778,5.0,765617073,2305843009270104128,4.0
8064,0.0,Warlock,20,1.0,7.0,296,0.0,3.0,2.0,2.0,2.0,7.5,13.0,765487010,2305843009261478062,6.0
8065,0.0,Hunter,20,0.0,2.25,304,0.0,0.0,3.0,2.0,2.0,3.0,3.0,765487010,2305843009262259346,6.0
8066,0.0,Titan,20,1.0,9.5,304,0.0,2.0,1.0,3.0,1.0,10.0,9.0,765487010,2305843009268486282,6.0
8067,0.0,Warlock,20,0.0,0.4,305,0.0,0.0,4.0,1.0,5.0,0.8,0.0,765487010,2305843009269689434,6.0
8068,0.0,Titan,20,0.0,0.666666666667,302,1.0,0.0,0.0,0.0,6.0,0.666666666667,4.0,765487010,2305843009261560218,0.0
