,matchID,playersID,referenceID,uniqueWeaponKills,uniqueWeaponKillsPrecisionKills,uniqueWeaponPrecisionKills
25591,766719277,2305843009269417615,3762467076,4.0,0.5,2.0
25592,766719277,2305843009269417615,1331482397,1.0,1.0,1.0
25593,766635489,2305843009269911268,1644162710,3.0,0.0,0.0
25594,766635489,2305843009269911268,1911843791,2.0,0.0,0.0
25595,766635489,2305843009291064832,3762467076,8.0,0.375,3.0
25596,766635489,2305843009291064832,1331482397,1.0,1.0,1.0
25597,766635489,2305843009292427371,1331482397,1.0,0.0,0.0
25598,766635489,2305843009292427371,1911843791,5.0,0.4,2.0
25599,766635489,2305843009295517194,1331482397,3.0,0.6666666666666666,2.0
25600,766635489,2305843009267334425,3445437901,1.0,0.0,0.0
25601,766635489,2305843009267334425,1650626964,5.0,0.6,3.0
25602,766635489,2305843009267334425,1533499361,1.0,0.0,0.0
25603,766635489,2305843009278799095,1331482397,3.0,1.0,3.0
25604,766635489,2305843009278799095,1911843791,2.0,0.0,0.0
25605,766635489,2305843009291977266,4425887,3.0,0.6666666666666666,2.0
25606,766635489,2305843009291977266,3691881271,1.0,0.0,0.0
25607,766635489,2305843009291977266,3854359821,1.0,0.0,0.0
25608,766635489,2305843009295984207,3762467076,2.0,0.5,1.0
25609,766635489,2305843009295984207,731147177,1.0,0.0,0.0
25610,766635489,2305843009295984207,566976653,3.0,0.6666666666666666,2.0
25611,766524994,2305843009267334425,1650626964,5.0,0.2,1.0
25612,766524994,2305843009267334425,1533499361,7.0,0.14285714285714285,1.0
25613,766524994,2305843009267334425,3445437901,3.0,0.0,0.0
25614,766524994,2305843009278799095,1988218406,3.0,0.3333333333333333,1.0
25615,766524994,2305843009291977266,3854359821,1.0,0.0,0.0
25616,766524994,2305843009295984207,3762467076,1.0,0.0,0.0
25617,766524994,2305843009295984207,566976653,2.0,0.0,0.0
25618,766524994,2305843009264715011,566976653,5.0,0.6,3.0
25619,766524994,2305843009267491598,2909905776,3.0,0.3333333333333333,1.0
25620,766524994,2305843009284279714,1331482397,1.0,0.0,0.0
25621,766287503,2305843009260363115,3762467076,5.0,0.2,1.0
25622,766287503,2305843009260493542,1911843791,5.0,0.2,1.0
25623,766287503,2305843009260493542,1331482397,8.0,0.75,6.0
25624,766287503,2305843009263752576,2094938673,3.0,0.0,0.0
25625,766287503,2305843009263752576,3762467076,1.0,0.0,0.0
25626,766287503,2305843009266345776,3445437901,3.0,0.0,0.0
25627,766287503,2305843009266345776,1911843791,2.0,0.0,0.0
25628,766287503,2305843009266345776,1331482397,1.0,1.0,1.0
25629,766287503,2305843009261999144,3854359821,4.0,0.25,1.0
25630,766287503,2305843009261999144,566976653,2.0,0.0,0.0
25631,766287503,2305843009267334425,2094938673,5.0,0.2,1.0
25632,766287503,2305843009267334425,1342668638,2.0,0.5,1.0
25633,766287503,2305843009291977266,4425887,1.0,0.0,0.0
25634,766287503,2305843009295984207,566976653,3.0,0.3333333333333333,1.0
25635,766287503,2305843009295984207,3762467076,1.0,0.0,0.0
25636,766171966,2305843009261999144,566976653,2.0,0.0,0.0
25637,766171966,2305843009261999144,1180270692,1.0,0.0,0.0
25638,766171966,2305843009267334425,2094938673,1.0,0.0,0.0
25639,766171966,2305843009267334425,1342668638,4.0,0.5,2.0
25640,766171966,2305843009291977266,4425887,5.0,0.6,3.0
25641,766171966,2305843009291977266,3854359821,2.0,1.0,2.0
25642,766171966,2305843009295984207,3762467076,4.0,0.5,2.0
25643,766171966,2305843009295984207,566976653,1.0,0.0,0.0
25644,766171966,2305843009260550950,1331482397,1.0,1.0,1.0
25645,766171966,2305843009260550950,3748713779,2.0,0.0,0.0
25646,766171966,2305843009268490248,3854359821,4.0,0.25,1.0
25647,766171966,2305843009271116698,1885753223,1.0,1.0,1.0
25648,731998611,2305843009291796191,1644162710,11.0,0.18181818181818182,2.0
25649,731998611,2305843009291796191,3445437901,3.0,0.0,0.0
25650,731998611,2305843009262422760,3854359821,10.0,0.3,3.0
25651,731998611,2305843009262422760,3691881271,2.0,0.0,0.0
25652,731998611,2305843009262422760,1331482397,1.0,0.0,0.0
25653,731998611,2305843009276771184,3762467076,6.0,0.16666666666666666,1.0
25654,731998611,2305843009276771184,2094938673,2.0,0.5,1.0
25655,731998611,2305843009276771184,731147177,4.0,0.5,2.0
25656,731998611,2305843009260479529,2505533224,13.0,0.07692307692307693,1.0
25657,731998611,2305843009267571904,2014642399,1.0,1.0,1.0
25658,731998611,2305843009267571904,1885753223,6.0,0.3333333333333333,2.0
25659,731998611,2305843009267571904,4425887,2.0,0.0,0.0
25660,731998611,2305843009267571904,3691881271,1.0,0.0,0.0
25661,731998611,2305843009264765103,1345867570,7.0,0.5714285714285714,4.0
25662,731998611,2305843009264765103,2660862359,1.0,1.0,1.0
25663,731998611,2305843009261690828,1331482397,5.0,0.6,3.0
25664,731998611,2305843009261690828,1911843791,3.0,0.0,0.0
25665,731998611,2305843009264485020,1048266744,1.0,0.0,0.0
25666,731998611,2305843009264485020,925326394,4.0,0.5,2.0
25667,731998611,2305843009264485020,3762467078,3.0,0.6666666666666666,2.0
25668,724018404,2305843009276771184,1331482397,5.0,0.4,2.0
25669,724018404,2305843009276771184,3762467076,8.0,0.0,0.0
25670,724018404,2305843009276771184,731147177,2.0,0.0,0.0
25671,724018404,2305843009261372224,3762467078,4.0,0.25,1.0
25672,724018404,2305843009261372224,1342668638,5.0,0.2,1.0
25673,724018404,2305843009261372224,3445437901,1.0,0.0,0.0
25674,724018404,2305843009262240625,1513927138,3.0,0.3333333333333333,1.0
25675,724018404,2305843009262240625,3762467076,11.0,0.5454545454545454,6.0
25676,724018404,2305843009262240625,1508896098,1.0,0.0,0.0
25677,724018404,2305843009286364381,3762467076,5.0,0.4,2.0
25678,724018404,2305843009286364381,1331482397,9.0,0.5555555555555556,5.0
25679,724018404,2305843009269776964,1331482397,9.0,0.2222222222222222,2.0
25680,724018404,2305843009292125563,3762467078,6.0,0.16666666666666666,1.0
25681,724018404,2305843009267101329,1644162710,5.0,0.6,3.0
25682,724018404,2305843009261440874,4124984448,2.0,0.0,0.0
25683,723953495,2305843009284789880,3762467076,14.0,0.35714285714285715,5.0
25684,723953495,2305843009284789880,1048266744,2.0,0.5,1.0
25685,723953495,2305843009276771184,3762467076,10.0,0.2,2.0
25686,723953495,2305843009276771184,2094938673,6.0,0.16666666666666666,1.0
25687,723953495,2305843009276771184,731147177,1.0,0.0,0.0
25688,723953495,2305843009279700717,3854359821,7.0,0.8571428571428571,6.0
25689,723953495,2305843009292425161,3762467076,10.0,0.6,6.0
25690,723953495,2305843009292425161,1331482397,1.0,1.0,1.0
25691,723953495,2305843009266448511,1644162710,1.0,0.0,0.0
25692,723953495,2305843009266448511,2961807684,1.0,0.0,0.0
25693,723953495,2305843009266448511,1911843791,4.0,0.25,1.0
25694,723953495,2305843009266448511,1331482397,2.0,0.0,0.0
25695,723953495,2305843009292125563,3762467078,5.0,0.2,1.0
25696,723953495,2305843009262240625,3762467076,5.0,0.4,2.0
25697,723953495,2305843009262240625,3582424018,1.0,0.0,0.0
25698,723953495,2305843009260479529,2505533224,6.0,0.16666666666666666,1.0
25699,690159361,2305843009263910593,1911843791,8.0,0.5,4.0
25700,690159361,2305843009263910593,1331482397,3.0,0.6666666666666666,2.0
25701,690159361,2305843009264816069,1331482397,9.0,0.7777777777777778,7.0
25702,690159361,2305843009264816069,1911843791,1.0,0.0,0.0
25703,690159361,2305843009277599325,1885753223,5.0,0.6,3.0
25704,690159361,2305843009277599325,2094938673,4.0,0.5,2.0
25705,690159361,2305843009279259786,1909527966,3.0,0.3333333333333333,1.0
25706,690159361,2305843009279259786,1331482397,2.0,0.5,1.0
25707,690159361,2305843009279259786,2398848320,1.0,0.0,0.0
25708,690159361,2305843009267334423,3089417788,5.0,0.4,2.0
25709,690159361,2305843009267334423,1345867570,1.0,1.0,1.0
25710,690159361,2305843009273103981,1885753223,1.0,1.0,1.0
25711,690159361,2305843009276771184,1345867570,1.0,0.0,0.0
25712,690159361,2305843009276771184,1909527966,7.0,0.14285714285714285,1.0
25713,690159361,2305843009289576577,1345867570,4.0,0.0,0.0
25714,690159361,2305843009289576577,3089417788,1.0,0.0,0.0
25715,689883834,2305843009267334423,1345867570,4.0,0.25,1.0
25716,689883834,2305843009267334423,3089417788,8.0,0.125,1.0
25717,689883834,2305843009267334423,3445437901,5.0,0.0,0.0
25718,689883834,2305843009273103981,1345867570,6.0,0.5,3.0
25719,689883834,2305843009273103981,137879537,1.0,0.0,0.0
25720,689883834,2305843009273103981,1885753223,8.0,0.375,3.0
25721,689883834,2305843009276771184,1345867570,13.0,0.5384615384615384,7.0
25722,689883834,2305843009276771184,1909527966,3.0,0.3333333333333333,1.0
25723,689883834,2305843009276771184,417474226,1.0,0.0,0.0
25724,689883834,2305843009289576577,1345867570,2.0,0.0,0.0
25725,689883834,2305843009289576577,3089417788,1.0,0.0,0.0
25726,689883834,2305843009261188082,3762467076,5.0,0.4,2.0
25727,689883834,2305843009261188082,3628991659,1.0,1.0,1.0
25728,689883834,2305843009262300820,1911843791,2.0,0.0,0.0
25729,689883834,2305843009262300820,3628991659,4.0,0.5,2.0
25730,689883834,2305843009262321250,3628991659,2.0,0.5,1.0
25731,689883834,2305843009262321250,3691881271,2.0,0.0,0.0
25732,689883834,2305843009262321250,3854359821,1.0,1.0,1.0
25733,689883834,2305843009264124432,1331482397,7.0,0.7142857142857143,5.0
25734,689672979,2305843009267334423,1345867570,21.0,0.42857142857142855,9.0
25735,689672979,2305843009267334423,3089417788,5.0,0.4,2.0
25736,689672979,2305843009273103981,1345867570,3.0,0.0,0.0
25737,689672979,2305843009273103981,3445437901,1.0,0.0,0.0
25738,689672979,2305843009276771184,1345867570,5.0,0.4,2.0
25739,689672979,2305843009276771184,1911843791,4.0,0.5,2.0
25740,689672979,2305843009276771184,417474226,3.0,0.0,0.0
25741,689672979,2305843009289576577,1345867570,3.0,0.3333333333333333,1.0
25742,689672979,2305843009289576577,3089417788,1.0,1.0,1.0
25743,689672979,2305843009261898844,1331482397,13.0,0.38461538461538464,5.0
25744,689672979,2305843009261898844,137879537,2.0,0.0,0.0
25745,689672979,2305843009261898844,1909527966,1.0,0.0,0.0
25746,689672979,2305843009262541529,137879537,4.0,0.0,0.0
25747,689672979,2305843009262541529,3967155859,1.0,0.0,0.0
25748,689672979,2305843009267024995,1960218487,5.0,0.2,1.0
25749,689672979,2305843009267024995,1909527966,2.0,0.5,1.0
25750,689672979,2305843009271917792,1331482397,10.0,0.5,5.0
25751,689672979,2305843009271917792,3854359821,3.0,0.3333333333333333,1.0
25752,1455674415,2305843009268712014,3188460622,9.0,0.4444444444444444,4.0
25753,1455674415,2305843009268712014,1048266744,3.0,0.0,0.0
25754,1455674415,2305843009266291869,566976653,9.0,0.5555555555555556,5.0
25755,1455674415,2305843009266291869,3899270607,3.0,0.0,0.0
25756,1455674415,2305843009266291869,3393130645,2.0,0.5,1.0
25757,1455674415,2305843009265075812,3188460622,7.0,0.42857142857142855,3.0
25758,1455674415,2305843009265075812,1331482397,2.0,0.5,1.0
25759,1455674415,2305843009262187953,3762467076,5.0,0.8,4.0
25760,1455674415,2305843009262187953,1331482397,1.0,1.0,1.0
25761,1455674415,2305843009311245825,1644162710,5.0,0.2,1.0
25762,1455674415,2305843009311245825,1909527966,2.0,0.5,1.0
25763,1455674415,2305843009311245825,3551104348,1.0,0.0,0.0
25764,1455674415,2305843009264434042,1909527966,4.0,0.0,0.0
25765,1455674415,2305843009266866655,3393130645,4.0,0.5,2.0
25766,1455674415,2305843009266866655,1048266744,6.0,0.0,0.0
25767,1455674415,2305843009262827732,1644162710,2.0,0.0,0.0
25768,1455674415,2305843009262827732,1909527966,3.0,0.0,0.0
25769,1455674415,2305843009262827732,3393130645,1.0,0.0,0.0
25770,1310099909,2305843009318515766,3967155859,2.0,0.0,0.0
25771,1310099909,2305843009318515766,1879212552,2.0,0.0,0.0
25772,1310099909,2305843009263725137,339163900,2.0,1.0,2.0
25773,1310099909,2305843009270237839,731147177,4.0,0.25,1.0
25774,1310099909,2305843009270237839,2505533224,2.0,0.5,1.0
25775,1310099909,2305843009270237839,3762467076,1.0,0.0,0.0
25776,1310099909,2305843009260509842,472169727,2.0,0.0,0.0
25777,1310099909,2305843009260509842,2295941920,1.0,1.0,1.0
25778,1310099909,2305843009271405846,566976653,1.0,1.0,1.0
25779,1310099909,2305843009271405846,3393130645,3.0,0.0,0.0
25780,1310099909,2305843009271405846,3580904580,1.0,0.0,0.0
25781,1310099909,2305843009266291869,566976653,3.0,0.3333333333333333,1.0
25782,1310099909,2305843009266291869,3393130645,1.0,0.0,0.0
25783,1310099909,2305843009266291869,3899270607,2.0,0.0,0.0
25784,1310099909,2305843009266866655,3393130645,5.0,0.2,1.0
25785,1310099909,2305843009266866655,1048266744,1.0,0.0,0.0
25786,1310099909,2305843009266866655,3899270607,3.0,0.0,0.0
25787,1310057449,2305843009267296319,2693941407,1.0,1.0,1.0
25788,1310057449,2305843009267296319,4174481098,5.0,0.0,0.0
25789,1310057449,2305843009268126438,566976653,9.0,0.4444444444444444,4.0
25790,1310057449,2305843009268126438,3285365666,2.0,0.5,1.0
25791,1310057449,2305843009268126438,3691881271,6.0,0.0,0.0
25792,1310057449,2305843009309104102,3778520449,2.0,0.0,0.0
25793,1310057449,2305843009309104102,417474226,1.0,0.0,0.0
25794,1310057449,2305843009309104102,1331482397,1.0,1.0,1.0
25795,1310057449,2305843009266866655,1048266744,3.0,0.3333333333333333,1.0
25796,1310057449,2305843009266866655,3393130645,6.0,0.3333333333333333,2.0
25797,1310057449,2305843009266866655,3899270607,1.0,0.0,0.0
25798,1310057449,2305843009266291869,3393130645,7.0,0.42857142857142855,3.0
25799,1310057449,2305843009266291869,566976653,1.0,0.0,0.0
25800,1310057449,2305843009266291869,3899270607,1.0,0.0,0.0
25801,1310057449,2305843009299874279,1644162710,4.0,0.75,3.0
25802,1310057449,2305843009266552105,3762467076,2.0,0.0,0.0
25803,1310057449,2305843009266552105,1411084669,2.0,0.0,0.0
25804,1310057449,2305843009266552105,287042892,2.0,0.0,0.0
25805,1310057449,2305843009285606768,3691881271,1.0,0.0,0.0
25806,1309513855,2305843009266291869,3899270607,8.0,0.0,0.0
25807,1309513855,2305843009266291869,3393130645,9.0,0.2222222222222222,2.0
25808,1309513855,2305843009266291869,566976653,3.0,0.3333333333333333,1.0
25809,1309513855,2305843009263995528,3748713779,1.0,0.0,0.0
25810,1309513855,2305843009263995528,2014642399,1.0,0.0,0.0
25811,1309513855,2305843009310627042,3336215727,3.0,0.6666666666666666,2.0
25812,1309513855,2305843009316144077,2907129557,2.0,0.5,1.0
25813,1309513855,2305843009266866655,3393130645,6.0,0.3333333333333333,2.0
25814,1309513855,2305843009266866655,3899270607,1.0,0.0,0.0
25815,1309513855,2305843009266866655,1048266744,1.0,0.0,0.0
25816,1309513855,2305843009262269747,3844694310,7.0,0.8571428571428571,6.0
25817,1309513855,2305843009270064086,3336215727,2.0,0.0,0.0
25818,1309513855,2305843009264729864,3762467076,6.0,0.0,0.0
25819,1309513855,2305843009264729864,1331482397,1.0,0.0,0.0
25820,1309057011,2305843009272077836,1674742470,4.0,1.0,4.0
25821,1309057011,2305843009272077836,3991544422,4.0,0.25,1.0
25822,1309057011,2305843009272077836,3580904580,10.0,0.1,1.0
25823,1309057011,2305843009277258880,3691881271,5.0,0.0,0.0
25824,1309057011,2305843009277258880,2505533224,1.0,1.0,1.0
25825,1309057011,2305843009269327562,1960218487,4.0,0.0,0.0
25826,1309057011,2305843009262463490,1644162710,1.0,0.0,0.0
25827,1309057011,2305843009262463490,3899270607,2.0,0.0,0.0
25828,1309057011,2305843009262463490,1909527966,1.0,0.0,0.0
25829,1309057011,2305843009278528179,3762467076,2.0,0.0,0.0
25830,1309057011,2305843009266866655,3393130645,2.0,0.5,1.0
25831,1309057011,2305843009266866655,3899270607,1.0,0.0,0.0
25832,1309057011,2305843009266866655,1048266744,1.0,0.0,0.0
25833,1309057011,2305843009268602654,1177293327,3.0,1.0,3.0
25834,1309057011,2305843009268602654,1331482397,3.0,0.6666666666666666,2.0
25835,1309057011,2305843009277929441,1650626964,2.0,0.0,0.0
25836,1309057011,2305843009277929441,4105447486,1.0,0.0,0.0
25837,1296812889,2305843009263987219,566976653,5.0,0.2,1.0
25838,1296812889,2305843009266796771,1911843791,4.0,0.0,0.0
25839,1296812889,2305843009266796771,566976653,3.0,0.3333333333333333,1.0
25840,1296812889,2305843009266796771,1879212552,1.0,0.0,0.0
25841,1296812889,2305843009267256080,1331482397,2.0,1.0,2.0
25842,1296812889,2305843009267256080,1911843791,3.0,0.3333333333333333,1.0
25843,1296812889,2305843009268685890,3899270607,1.0,0.0,0.0
25844,1296812889,2305843009268685890,566976653,2.0,1.0,2.0
25845,1296812889,2305843009263624449,3762467076,1.0,0.0,0.0
25846,1296812889,2305843009279329279,566976653,1.0,0.0,0.0
25847,1296766792,2305843009263624449,3762467076,7.0,0.2857142857142857,2.0
25848,1296766792,2305843009263624449,3691881271,1.0,0.0,0.0
25849,1296766792,2305843009266866655,3393130645,7.0,0.2857142857142857,2.0
25850,1296766792,2305843009268531957,2414612777,6.0,0.5,3.0
25851,1296766792,2305843009268531957,3393130645,1.0,1.0,1.0
25852,1296766792,2305843009279329279,566976653,2.0,1.0,2.0
25853,1296766792,2305843009260348216,3691881271,3.0,0.0,0.0
25854,1296766792,2305843009260348216,3393130645,1.0,0.0,0.0
25855,1296766792,2305843009260348216,566976653,1.0,1.0,1.0
25856,1296766792,2305843009265140972,3762467076,2.0,0.5,1.0
25857,1296766792,2305843009267223635,3393130645,1.0,1.0,1.0
25858,1296766792,2305843009269703676,1644162710,5.0,0.6,3.0
25859,1296700372,2305843009263624449,3762467076,5.0,0.0,0.0
25860,1296700372,2305843009263624449,3691881271,3.0,0.0,0.0
25861,1296700372,2305843009266866655,3393130645,10.0,0.4,4.0
25862,1296700372,2305843009266866655,1048266744,1.0,0.0,0.0
25863,1296700372,2305843009268531957,3393130645,3.0,1.0,3.0
25864,1296700372,2305843009268531957,2414612777,4.0,0.25,1.0
25865,1296700372,2305843009279329279,3393130645,3.0,0.6666666666666666,2.0
25866,1296700372,2305843009279329279,3580904580,1.0,0.0,0.0
25867,1296700372,2305843009279329279,566976653,2.0,0.5,1.0
25868,1296700372,2305843009268180695,1048266744,4.0,0.0,0.0
25869,1296700372,2305843009268180695,3762467076,2.0,0.5,1.0
25870,1296700372,2305843009284886123,3762467076,5.0,1.0,5.0
25871,1296700372,2305843009284886123,1048266744,2.0,0.0,0.0
25872,1296700372,2305843009290674287,3748713779,2.0,0.0,0.0
25873,1296700372,2305843009290674287,1644162710,1.0,0.0,0.0
25874,1296700372,2305843009316855905,3628991659,2.0,0.5,1.0
25875,1296610456,2305843009265225246,3899270607,5.0,0.0,0.0
25876,1296610456,2305843009265225246,566976653,5.0,0.2,1.0
25877,1296610456,2305843009265225246,3393130645,2.0,0.5,1.0
25878,1296610456,2305843009285408870,3762467078,2.0,0.5,1.0
25879,1296610456,2305843009294847110,3762467076,3.0,0.3333333333333333,1.0
25880,1296610456,2305843009294847110,566976653,3.0,0.3333333333333333,1.0
25881,1296610456,2305843009304626902,566976653,2.0,0.5,1.0
25882,1296610456,2305843009304626902,3762467076,6.0,0.8333333333333334,5.0
25883,1296610456,2305843009263624449,3762467076,1.0,0.0,0.0
25884,1296610456,2305843009266866655,3393130645,1.0,0.0,0.0
25885,1296610456,2305843009266866655,1048266744,1.0,0.0,0.0
25886,1296610456,2305843009268531957,2414612777,3.0,0.6666666666666666,2.0
25887,1296610456,2305843009268531957,3393130645,1.0,1.0,1.0
25888,1296610456,2305843009279329279,3393130645,6.0,0.6666666666666666,4.0
25889,1322812549,2305843009277890465,3899270607,7.0,0.0,0.0
25890,1322812549,2305843009277890465,1503609584,1.0,0.0,0.0
25891,1322812549,2305843009266866652,3393130645,6.0,0.5,3.0
25892,1322812549,2305843009267290126,1644162710,6.0,0.3333333333333333,2.0
25893,1322812549,2305843009261662519,1180270692,3.0,0.0,0.0
25894,1322812549,2305843009261662519,3762467076,1.0,0.0,0.0
25895,1322812549,2305843009294687627,3748713779,3.0,0.0,0.0
25896,1322812549,2305843009294687627,3762467076,2.0,1.0,2.0
25897,1322812549,2305843009268461465,1644162710,4.0,0.25,1.0
25898,1322812549,2305843009267874182,1644162710,1.0,1.0,1.0
25899,1322812549,2305843009267874182,417474226,1.0,0.0,0.0
25900,1322812549,2305843009270377551,1490571337,2.0,0.0,0.0
25901,1322812549,2305843009270377551,1048266744,1.0,1.0,1.0
25902,1303498531,2305843009266866652,1048266744,3.0,0.0,0.0
25903,1303498531,2305843009266866652,3899270607,2.0,0.0,0.0
25904,1303498531,2305843009266291869,3899270607,6.0,0.0,0.0
25905,1303498531,2305843009266291869,3393130645,6.0,0.16666666666666666,1.0
25906,1303498531,2305843009266291869,566976653,1.0,1.0,1.0
25907,1303498531,2305843009265891736,3437746471,2.0,0.0,0.0
25908,1303498531,2305843009295145465,3691881271,2.0,0.0,0.0
25909,1303498531,2305843009295145465,1909527966,7.0,0.42857142857142855,3.0
25910,1303498531,2305843009295145465,2516360525,2.0,0.5,1.0
25911,1303498531,2305843009278774245,3393130645,9.0,0.5555555555555556,5.0
25912,1303498531,2305843009267591002,3691881271,4.0,0.0,0.0
25913,1303498531,2305843009267591002,1644162710,1.0,0.0,0.0
25914,1303498531,2305843009319755337,1200414607,9.0,0.3333333333333333,3.0
25915,1303498531,2305843009319755337,3628991658,1.0,0.0,0.0
25916,1303498531,2305843009277977889,1644162710,1.0,1.0,1.0
25917,1303454935,2305843009266866652,3393130645,4.0,0.75,3.0
25918,1303454935,2305843009266866652,3899270607,1.0,0.0,0.0
25919,1303454935,2305843009266866652,1048266744,1.0,0.0,0.0
25920,1303454935,2305843009267845119,3899270607,4.0,0.0,0.0
25921,1303454935,2305843009267845119,2505533224,2.0,0.0,0.0
25922,1303454935,2305843009266291869,3899270607,8.0,0.0,0.0
25923,1303454935,2305843009266291869,3393130645,4.0,0.25,1.0
25924,1303454935,2305843009266291869,566976653,1.0,0.0,0.0
25925,1303454935,2305843009290714678,3899270607,3.0,0.0,0.0
25926,1303454935,2305843009278774245,3393130645,6.0,0.16666666666666666,1.0
25927,1303454935,2305843009277220312,3991544422,3.0,0.6666666666666666,2.0
25928,1303454935,2305843009277220312,2621637518,1.0,0.0,0.0
25929,1303454935,2305843009291278690,3762467079,4.0,0.5,2.0
25930,1303413380,2305843009266866652,1048266744,4.0,0.25,1.0
25931,1303413380,2305843009266866652,3899270607,4.0,0.0,0.0
25932,1303413380,2305843009266866652,3393130645,5.0,0.8,4.0
25933,1303413380,2305843009265208594,3762467076,4.0,0.25,1.0
25934,1303413380,2305843009265208594,2149166939,1.0,0.0,0.0
25935,1303413380,2305843009269945755,3691881271,1.0,0.0,0.0
25936,1303413380,2305843009265911854,3628991659,2.0,0.5,1.0
25937,1303413380,2305843009265911854,3762467076,1.0,0.0,0.0
25938,1303413380,2305843009265911854,4105447487,1.0,0.0,0.0
25939,1303413380,2305843009266430776,3920811074,3.0,0.3333333333333333,1.0
25940,1303413380,2305843009266430776,731147177,2.0,0.5,1.0
25941,1303413380,2305843009266291869,566976653,3.0,0.6666666666666666,2.0
25942,1303413380,2305843009266291869,3899270607,3.0,0.0,0.0
25943,1303413380,2305843009266291869,3393130645,4.0,0.75,3.0
25944,1303413380,2305843009278774245,3393130645,3.0,0.3333333333333333,1.0
25945,1303413380,2305843009278774245,2621637518,1.0,0.0,0.0
25946,1297569287,2305843009263624449,3762467076,7.0,0.14285714285714285,1.0
25947,1297569287,2305843009266291869,339163900,2.0,1.0,2.0
25948,1297569287,2305843009266291869,3899270607,3.0,0.0,0.0
25949,1297569287,2305843009266291869,1911843791,3.0,0.3333333333333333,1.0
25950,1297569287,2305843009266866652,1331482397,3.0,1.0,3.0
25951,1297569287,2305843009266866652,1911843791,2.0,0.0,0.0
25952,1297569287,2305843009279329279,3393130645,4.0,0.25,1.0
25953,1297569287,2305843009260549008,3762467076,3.0,0.3333333333333333,1.0
25954,1297569287,2305843009260549008,3899270607,1.0,0.0,0.0
25955,1297569287,2305843009261732974,3762467076,5.0,0.4,2.0
25956,1297569287,2305843009261732974,566976653,4.0,0.5,2.0
25957,1297569287,2305843009266339787,3762467076,6.0,0.8333333333333334,5.0
25958,1297569287,2305843009266339787,1331482397,1.0,1.0,1.0
25959,1297569287,2305843009266849090,1644162710,2.0,0.0,0.0
25960,1297501880,2305843009263624449,3762467076,3.0,0.0,0.0
25961,1297501880,2305843009263624449,3691881271,2.0,0.0,0.0
25962,1297501880,2305843009266291869,1911843791,4.0,0.0,0.0
25963,1297501880,2305843009266291869,3899270607,1.0,0.0,0.0
25964,1297501880,2305843009266291869,1644162710,3.0,0.0,0.0
25965,1297501880,2305843009266866652,1331482397,2.0,1.0,2.0
25966,1297501880,2305843009279329279,566976653,5.0,0.8,4.0
25967,1297501880,2305843009261198479,3762467076,4.0,0.25,1.0
25968,1297501880,2305843009261198479,3991544423,3.0,0.0,0.0
25969,1297501880,2305843009261198479,1508896098,2.0,0.0,0.0
25970,1297501880,2305843009261968879,566976653,1.0,0.0,0.0
25971,1297501880,2305843009264525393,2414612777,4.0,0.5,2.0
25972,1297501880,2305843009309403981,3854359821,2.0,1.0,2.0
25973,1297439958,2305843009263624449,3762467076,4.0,0.75,3.0
25974,1297439958,2305843009266291869,1911843791,4.0,0.0,0.0
25975,1297439958,2305843009266291869,1644162710,2.0,0.5,1.0
25976,1297439958,2305843009266866652,1331482397,3.0,1.0,3.0
25977,1297439958,2305843009266866652,1911843791,1.0,0.0,0.0
25978,1297439958,2305843009279329279,566976653,2.0,0.5,1.0
25979,1297439958,2305843009279329279,3393130645,1.0,0.0,0.0
25980,1297439958,2305843009261198479,1508896098,1.0,0.0,0.0
25981,1297439958,2305843009261198479,3991544423,1.0,0.0,0.0
25982,1297439958,2305843009261968879,566976653,1.0,1.0,1.0
25983,1297439958,2305843009264525393,2414612777,2.0,0.0,0.0
25984,1297439958,2305843009264525393,3393130645,1.0,0.0,0.0
25985,1297392863,2305843009260810861,1885753223,1.0,0.0,0.0
25986,1297392863,2305843009260810861,2094938673,2.0,0.5,1.0
25987,1297392863,2305843009267390652,3691881271,3.0,0.0,0.0
25988,1297392863,2305843009267390652,1911843791,4.0,0.5,2.0
25989,1297392863,2305843009267390652,2516360525,2.0,0.5,1.0
25990,1297392863,2305843009269780462,2700862856,2.0,0.0,0.0
25991,1297392863,2305843009270155992,3628991659,3.0,1.0,3.0
25992,1297392863,2305843009270155992,1911843791,3.0,0.6666666666666666,2.0
25993,1297392863,2305843009270155992,3582424018,1.0,0.0,0.0
25994,1297392863,2305843009263624449,3691881271,1.0,0.0,0.0
25995,1297392863,2305843009263624449,3762467076,1.0,0.0,0.0
25996,1297392863,2305843009266291869,566976653,1.0,0.0,0.0
25997,1297392863,2305843009266291869,3393130645,1.0,1.0,1.0
25998,1297392863,2305843009266866652,1911843791,1.0,0.0,0.0
25999,1297392863,2305843009279329279,566976653,1.0,0.0,0.0
26000,1297392863,2305843009279329279,3393130645,1.0,0.0,0.0
26001,1297335956,2305843009263624449,2414612777,2.0,0.5,1.0
26002,1297335956,2305843009263624449,3762467076,2.0,0.0,0.0
26003,1297335956,2305843009266291869,566976653,6.0,0.3333333333333333,2.0
26004,1297335956,2305843009266291869,3393130645,2.0,0.5,1.0
26005,1297335956,2305843009266291869,3899270607,1.0,0.0,0.0
26006,1297335956,2305843009266866652,1331482397,2.0,0.5,1.0
26007,1297335956,2305843009266866652,1911843791,3.0,0.0,0.0
