,matchID,mode,standing,team_id,teamscore
13916,766287503,41,1.0,16.0,5.0
13917,766287503,41,1.0,16.0,5.0
13918,766287503,41,1.0,16.0,5.0
13919,766287503,41,1.0,16.0,5.0
13920,766171966,41,0.0,17.0,6.0
13921,766171966,41,0.0,17.0,6.0
13922,766171966,41,0.0,17.0,6.0
13923,766171966,41,0.0,17.0,6.0
13924,766171966,41,1.0,16.0,0.0
13925,766171966,41,1.0,16.0,0.0
13926,766171966,41,1.0,16.0,0.0
13927,766171966,41,1.0,16.0,0.0
13928,732008403,43,0.0,-1.0,0.0
13929,732008403,43,0.0,-1.0,0.0
13930,732008403,43,0.0,-1.0,0.0
13931,732008403,43,0.0,-1.0,0.0
13932,732008403,43,0.0,-1.0,0.0
13933,732008403,43,0.0,-1.0,0.0
13934,732008403,43,0.0,-1.0,0.0
13935,732008403,43,0.0,-1.0,0.0
13936,731998611,43,0.0,16.0,100.0
13937,731998611,43,1.0,17.0,77.0
13938,731998611,43,1.0,17.0,77.0
13939,731998611,43,1.0,17.0,77.0
13940,731998611,43,0.0,16.0,100.0
13941,731998611,43,0.0,16.0,100.0
13942,731998611,43,0.0,16.0,100.0
13943,731998611,43,1.0,17.0,77.0
13944,724018404,43,0.0,17.0,92.0
13945,724018404,43,1.0,16.0,66.0
13946,724018404,43,0.0,17.0,92.0
13947,724018404,43,0.0,17.0,92.0
13948,724018404,43,1.0,16.0,66.0
13949,724018404,43,0.0,17.0,92.0
13950,724018404,43,1.0,16.0,66.0
13951,724018404,43,1.0,16.0,66.0
13952,723953495,43,0.0,17.0,99.0
13953,723953495,43,1.0,16.0,67.0
13954,723953495,43,0.0,17.0,99.0
13955,723953495,43,0.0,17.0,99.0
13956,723953495,43,0.0,17.0,99.0
13957,723953495,43,1.0,16.0,67.0
13958,723953495,43,1.0,16.0,67.0
13959,723953495,43,1.0,16.0,67.0
13960,690159361,42,0.0,16.0,4.0
13961,690159361,42,0.0,16.0,4.0
13962,690159361,42,0.0,16.0,4.0
13963,690159361,42,0.0,16.0,4.0
13964,690159361,42,1.0,17.0,0.0
13965,690159361,42,1.0,17.0,0.0
13966,690159361,42,1.0,17.0,0.0
13967,690159361,42,1.0,17.0,0.0
13968,689883834,42,0.0,17.0,4.0
13969,689883834,42,0.0,17.0,4.0
13970,689883834,42,0.0,17.0,4.0
13971,689883834,42,0.0,17.0,4.0
13972,689883834,42,1.0,16.0,2.0
13973,689883834,42,1.0,16.0,2.0
13974,689883834,42,1.0,16.0,2.0
13975,689883834,42,1.0,16.0,2.0
13976,689672979,42,0.0,16.0,4.0
13977,689672979,42,0.0,16.0,4.0
13978,689672979,42,0.0,16.0,4.0
13979,689672979,42,0.0,16.0,4.0
13980,689672979,42,1.0,17.0,2.0
13981,689672979,42,1.0,17.0,2.0
13982,689672979,42,1.0,17.0,2.0
13983,689672979,42,1.0,17.0,2.0
13984,1455674415,43,0.0,16.0,84.0
13985,1455674415,43,0.0,16.0,84.0
13986,1455674415,43,1.0,17.0,66.0
13987,1455674415,43,1.0,17.0,66.0
13988,1455674415,43,0.0,16.0,84.0
13989,1455674415,43,1.0,17.0,66.0
13990,1455674415,43,0.0,16.0,84.0
13991,1455674415,43,1.0,17.0,66.0
13992,1310099909,0,NA,NA,125.0
13993,1310099909,0,NA,NA,125.0
13994,1310099909,0,NA,NA,125.0
13995,1310099909,0,NA,NA,94.0
13996,1310099909,0,NA,NA,125.0
13997,1310099909,0,NA,NA,94.0
13998,1310099909,0,NA,NA,94.0
13999,1310099909,0,NA,NA,94.0
14000,1310057449,0,NA,NA,125.0
14001,1310057449,0,NA,NA,125.0
14002,1310057449,0,NA,NA,125.0
14003,1310057449,0,NA,NA,63.0
14004,1310057449,0,NA,NA,63.0
14005,1310057449,0,NA,NA,125.0
14006,1310057449,0,NA,NA,63.0
14007,1310057449,0,NA,NA,63.0
14008,1309513855,0,NA,NA,77.0
14009,1309513855,0,NA,NA,97.0
14010,1309513855,0,NA,NA,97.0
14011,1309513855,0,NA,NA,97.0
14012,1309513855,0,NA,NA,77.0
14013,1309513855,0,NA,NA,97.0
14014,1309513855,0,NA,NA,77.0
14015,1309513855,0,NA,NA,77.0
14016,1309057011,0,NA,NA,126.0
14017,1309057011,0,NA,NA,98.0
14018,1309057011,0,NA,NA,126.0
14019,1309057011,0,NA,NA,126.0
14020,1309057011,0,NA,NA,98.0
14021,1309057011,0,NA,NA,98.0
14022,1309057011,0,NA,NA,126.0
14023,1309057011,0,NA,NA,98.0
14024,1296812889,41,0.0,16.0,6.0
14025,1296812889,41,0.0,16.0,6.0
14026,1296812889,41,0.0,16.0,6.0
14027,1296812889,41,0.0,16.0,6.0
14028,1296812889,41,1.0,17.0,0.0
14029,1296812889,41,1.0,17.0,0.0
14030,1296812889,41,1.0,17.0,0.0
14031,1296812889,41,1.0,17.0,0.0
14032,1296766792,41,0.0,16.0,6.0
14033,1296766792,41,0.0,16.0,6.0
14034,1296766792,41,0.0,16.0,6.0
14035,1296766792,41,0.0,16.0,6.0
14036,1296766792,41,1.0,17.0,3.0
14037,1296766792,41,1.0,17.0,3.0
14038,1296766792,41,1.0,17.0,3.0
14039,1296766792,41,1.0,17.0,3.0
14040,1296700372,41,0.0,17.0,6.0
14041,1296700372,41,0.0,17.0,6.0
14042,1296700372,41,0.0,17.0,6.0
14043,1296700372,41,0.0,17.0,6.0
14044,1296700372,41,1.0,16.0,5.0
14045,1296700372,41,1.0,16.0,5.0
14046,1296700372,41,1.0,16.0,5.0
14047,1296700372,41,1.0,16.0,5.0
14048,1296610456,41,0.0,16.0,6.0
14049,1296610456,41,0.0,16.0,6.0
14050,1296610456,41,0.0,16.0,6.0
14051,1296610456,41,0.0,16.0,6.0
14052,1296610456,41,1.0,17.0,2.0
14053,1296610456,41,1.0,17.0,2.0
14054,1296610456,41,1.0,17.0,2.0
14055,1296610456,41,1.0,17.0,2.0
14056,1322812549,0,NA,NA,125.0
14057,1322812549,0,NA,NA,125.0
14058,1322812549,0,NA,NA,125.0
14059,1322812549,0,NA,NA,125.0
14060,1322812549,0,NA,NA,37.0
14061,1322812549,0,NA,NA,37.0
14062,1322812549,0,NA,NA,37.0
14063,1322812549,0,NA,NA,37.0
14064,1303498531,0,NA,NA,117.0
14065,1303498531,0,NA,NA,117.0
14066,1303498531,0,NA,NA,102.0
14067,1303498531,0,NA,NA,102.0
14068,1303498531,0,NA,NA,117.0
14069,1303498531,0,NA,NA,102.0
14070,1303498531,0,NA,NA,117.0
14071,1303498531,0,NA,NA,102.0
14072,1303454935,0,NA,NA,125.0
14073,1303454935,0,NA,NA,125.0
14074,1303454935,0,NA,NA,94.0
14075,1303454935,0,NA,NA,125.0
14076,1303454935,0,NA,NA,94.0
14077,1303454935,0,NA,NA,125.0
14078,1303454935,0,NA,NA,94.0
14079,1303454935,0,NA,NA,94.0
14080,1303413380,0,NA,NA,126.0
14081,1303413380,0,NA,NA,95.0
14082,1303413380,0,NA,NA,126.0
14083,1303413380,0,NA,NA,95.0
14084,1303413380,0,NA,NA,95.0
14085,1303413380,0,NA,NA,126.0
14086,1303413380,0,NA,NA,126.0
14087,1303413380,0,NA,NA,95.0
14088,1297569287,41,0.0,17.0,6.0
14089,1297569287,41,0.0,17.0,6.0
14090,1297569287,41,0.0,17.0,6.0
14091,1297569287,41,0.0,17.0,6.0
14092,1297569287,41,1.0,16.0,4.0
14093,1297569287,41,1.0,16.0,4.0
14094,1297569287,41,1.0,16.0,4.0
14095,1297569287,41,1.0,16.0,4.0
14096,1297501880,41,0.0,16.0,6.0
14097,1297501880,41,0.0,16.0,6.0
14098,1297501880,41,0.0,16.0,6.0
14099,1297501880,41,0.0,16.0,6.0
14100,1297501880,41,1.0,17.0,3.0
14101,1297501880,41,1.0,17.0,3.0
14102,1297501880,41,1.0,17.0,3.0
14103,1297501880,41,1.0,17.0,3.0
14104,1297439958,41,0.0,17.0,6.0
14105,1297439958,41,0.0,17.0,6.0
14106,1297439958,41,0.0,17.0,6.0
14107,1297439958,41,0.0,17.0,6.0
14108,1297439958,41,1.0,16.0,0.0
14109,1297439958,41,1.0,16.0,0.0
14110,1297439958,41,1.0,16.0,0.0
14111,1297439958,41,1.0,16.0,0.0
14112,1297392863,41,0.0,17.0,6.0
14113,1297392863,41,0.0,17.0,6.0
14114,1297392863,41,0.0,17.0,6.0
14115,1297392863,41,0.0,17.0,6.0
14116,1297392863,41,1.0,16.0,1.0
14117,1297392863,41,1.0,16.0,1.0
14118,1297392863,41,1.0,16.0,1.0
14119,1297392863,41,1.0,16.0,1.0
14120,1297335956,41,0.0,16.0,6.0
14121,1297335956,41,0.0,16.0,6.0
14122,1297335956,41,0.0,16.0,6.0
14123,1297335956,41,0.0,16.0,6.0
14124,1297335956,41,1.0,17.0,1.0
14125,1297335956,41,1.0,17.0,1.0
14126,1297335956,41,1.0,17.0,1.0
14127,1297335956,41,1.0,17.0,1.0
14128,1297287133,41,0.0,16.0,6.0
14129,1297287133,41,0.0,16.0,6.0
14130,1297287133,41,0.0,16.0,6.0
14131,1297287133,41,0.0,16.0,6.0
14132,1297287133,41,1.0,17.0,2.0
14133,1297287133,41,1.0,17.0,2.0
14134,1297287133,41,1.0,17.0,2.0
14135,1297287133,41,1.0,17.0,2.0
14136,1297220037,41,0.0,16.0,6.0
14137,1297220037,41,0.0,16.0,6.0
14138,1297220037,41,0.0,16.0,6.0
14139,1297220037,41,0.0,16.0,6.0
14140,1297220037,41,1.0,17.0,0.0
14141,1297220037,41,1.0,17.0,0.0
14142,1297220037,41,1.0,17.0,0.0
14143,1297220037,41,1.0,17.0,0.0
14144,1297174638,41,0.0,17.0,6.0
14145,1297174638,41,0.0,17.0,6.0
14146,1297174638,41,0.0,17.0,6.0
14147,1297174638,41,0.0,17.0,6.0
14148,1297174638,41,1.0,16.0,2.0
14149,1297174638,41,1.0,16.0,2.0
14150,1297174638,41,1.0,16.0,2.0
14151,1297174638,41,1.0,16.0,2.0
14152,1297118733,41,0.0,16.0,6.0
14153,1297118733,41,0.0,16.0,6.0
14154,1297118733,41,0.0,16.0,6.0
14155,1297118733,41,0.0,16.0,6.0
14156,1297118733,41,1.0,17.0,1.0
14157,1297118733,41,1.0,17.0,1.0
14158,1297118733,41,1.0,17.0,1.0
14159,1297118733,41,1.0,17.0,1.0
14160,1297061457,41,0.0,16.0,6.0
14161,1297061457,41,0.0,16.0,6.0
14162,1297061457,41,0.0,16.0,6.0
14163,1297061457,41,0.0,16.0,6.0
14164,1297061457,41,1.0,17.0,0.0
14165,1297061457,41,1.0,17.0,0.0
14166,1297061457,41,1.0,17.0,0.0
14167,1297061457,41,1.0,17.0,0.0
14168,1316657272,0,NA,NA,120.0
14169,1316657272,0,NA,NA,127.0
14170,1316657272,0,NA,NA,127.0
14171,1316657272,0,NA,NA,120.0
14172,1316657272,0,NA,NA,127.0
14173,1316657272,0,NA,NA,120.0
14174,1316657272,0,NA,NA,127.0
14175,1316657272,0,NA,NA,120.0
14176,1316583866,0,NA,NA,127.0
14177,1316583866,0,NA,NA,94.0
14178,1316583866,0,NA,NA,94.0
14179,1316583866,0,NA,NA,127.0
14180,1316583866,0,NA,NA,127.0
14181,1316583866,0,NA,NA,94.0
14182,1316583866,0,NA,NA,127.0
14183,1316583866,0,NA,NA,94.0
14184,1315262603,0,NA,NA,125.0
14185,1315262603,0,NA,NA,125.0
14186,1315262603,0,NA,NA,100.0
14187,1315262603,0,NA,NA,100.0
14188,1315262603,0,NA,NA,125.0
14189,1315262603,0,NA,NA,100.0
14190,1315262603,0,NA,NA,125.0
14191,1315262603,0,NA,NA,100.0
14192,1315178045,0,NA,NA,127.0
14193,1315178045,0,NA,NA,107.0
14194,1315178045,0,NA,NA,107.0
14195,1315178045,0,NA,NA,127.0
14196,1315178045,0,NA,NA,127.0
14197,1315178045,0,NA,NA,127.0
14198,1315178045,0,NA,NA,107.0
14199,1315178045,0,NA,NA,107.0
14200,1315110892,0,NA,NA,126.0
14201,1315110892,0,NA,NA,126.0
14202,1315110892,0,NA,NA,72.0
14203,1315110892,0,NA,NA,72.0
14204,1315110892,0,NA,NA,126.0
14205,1315110892,0,NA,NA,126.0
14206,1315110892,0,NA,NA,72.0
14207,1315110892,0,NA,NA,72.0
14208,1314986036,0,NA,NA,126.0
14209,1314986036,0,NA,NA,126.0
14210,1314986036,0,NA,NA,87.0
14211,1314986036,0,NA,NA,87.0
14212,1314986036,0,NA,NA,87.0
14213,1314986036,0,NA,NA,126.0
14214,1314986036,0,NA,NA,87.0
14215,1314986036,0,NA,NA,126.0
14216,1308718128,0,NA,NA,127.0
14217,1308718128,0,NA,NA,113.0
14218,1308718128,0,NA,NA,113.0
14219,1308718128,0,NA,NA,127.0
14220,1308718128,0,NA,NA,127.0
14221,1308718128,0,NA,NA,113.0
14222,1308718128,0,NA,NA,113.0
14223,1308718128,0,NA,NA,127.0
14224,753269916,43,0.0,17.0,100.0
14225,753269916,43,0.0,17.0,100.0
14226,753269916,43,0.0,17.0,100.0
14227,753269916,43,0.0,17.0,100.0
14228,753269916,43,1.0,16.0,48.0
14229,753269916,43,1.0,16.0,48.0
14230,753269916,43,1.0,16.0,48.0
14231,753269916,43,1.0,16.0,48.0
14232,753075189,43,0.0,16.0,88.0
14233,753075189,43,1.0,17.0,51.0
14234,753075189,43,0.0,16.0,88.0
14235,753075189,43,1.0,17.0,51.0
14236,753075189,43,0.0,16.0,88.0
14237,753075189,43,1.0,17.0,51.0
14238,753075189,43,0.0,16.0,88.0
14239,753075189,43,1.0,17.0,51.0
14240,752867828,43,0.0,16.0,85.0
14241,752867828,43,0.0,16.0,85.0
14242,752867828,43,1.0,17.0,51.0
14243,752867828,43,0.0,16.0,85.0
14244,752867828,43,1.0,17.0,51.0
14245,752867828,43,0.0,16.0,85.0
14246,752867828,43,1.0,17.0,51.0
14247,752867828,43,1.0,17.0,51.0
14248,752689992,41,0.0,16.0,6.0
14249,752689992,41,0.0,16.0,6.0
14250,752689992,41,0.0,16.0,6.0
14251,752689992,41,0.0,16.0,6.0
14252,752689992,41,1.0,17.0,1.0
14253,752689992,41,1.0,17.0,1.0
14254,752689992,41,1.0,17.0,1.0
14255,752689992,41,1.0,17.0,1.0
14256,752596899,41,0.0,16.0,6.0
14257,752596899,41,0.0,16.0,6.0
14258,752596899,41,0.0,16.0,6.0
14259,752596899,41,0.0,16.0,6.0
14260,752596899,41,1.0,17.0,2.0
14261,752596899,41,1.0,17.0,2.0
14262,752596899,41,1.0,17.0,2.0
14263,752596899,41,1.0,17.0,2.0
14264,752506504,41,0.0,17.0,6.0
14265,752506504,41,0.0,17.0,6.0
14266,752506504,41,0.0,17.0,6.0
14267,752506504,41,0.0,17.0,6.0
14268,752506504,41,1.0,16.0,2.0
14269,752506504,41,1.0,16.0,2.0
14270,752506504,41,1.0,16.0,2.0
14271,752506504,41,1.0,16.0,2.0
14272,798979441,31,0.0,17.0,40.0
14273,798979441,31,1.0,16.0,36.0
14274,798979441,31,1.0,16.0,36.0
14275,798979441,31,1.0,16.0,36.0
14276,798979441,31,1.0,16.0,36.0
14277,798979441,31,0.0,17.0,40.0
14278,798979441,31,0.0,17.0,40.0
14279,798979441,31,0.0,17.0,40.0
14280,704174651,42,0.0,17.0,3.0
14281,704174651,42,0.0,17.0,3.0
14282,704174651,42,0.0,17.0,3.0
14283,704174651,42,0.0,17.0,3.0
14284,704174651,42,1.0,16.0,0.0
14285,704174651,42,1.0,16.0,0.0
14286,704174651,42,1.0,16.0,0.0
14287,704174651,42,1.0,16.0,0.0
14288,704083932,42,0.0,16.0,4.0
14289,704083932,42,0.0,16.0,4.0
14290,704083932,42,0.0,16.0,4.0
14291,704083932,42,0.0,16.0,4.0
14292,704083932,42,1.0,17.0,0.0
14293,704083932,42,1.0,17.0,0.0
14294,704083932,42,1.0,17.0,0.0
14295,704083932,42,1.0,17.0,0.0
14296,703964079,42,0.0,17.0,0.0
14297,703964079,42,0.0,17.0,0.0
14298,703964079,42,0.0,16.0,0.0
14299,703964079,42,0.0,17.0,0.0
14300,703964079,42,0.0,16.0,0.0
14301,703964079,42,0.0,17.0,0.0
14302,703964079,42,0.0,16.0,0.0
14303,703964079,42,0.0,16.0,0.0
14304,703862445,42,0.0,16.0,4.0
14305,703862445,42,0.0,16.0,4.0
14306,703862445,42,0.0,16.0,4.0
14307,703862445,42,0.0,16.0,4.0
14308,703862445,42,1.0,17.0,0.0
14309,703862445,42,1.0,17.0,0.0
14310,703862445,42,1.0,17.0,0.0
14311,703862445,42,1.0,17.0,0.0
14312,703760995,42,0.0,17.0,4.0
14313,703760995,42,0.0,17.0,4.0
14314,703760995,42,0.0,17.0,4.0
14315,703760995,42,0.0,17.0,4.0
14316,703760995,42,1.0,16.0,0.0
14317,703760995,42,1.0,16.0,0.0
14318,703760995,42,1.0,16.0,0.0
14319,703760995,42,1.0,16.0,0.0
14320,703657273,42,0.0,17.0,4.0
14321,703657273,42,0.0,17.0,4.0
14322,703657273,42,0.0,17.0,4.0
14323,703657273,42,0.0,17.0,4.0
14324,703657273,42,1.0,16.0,0.0
14325,703657273,42,1.0,16.0,0.0
14326,703657273,42,1.0,16.0,0.0
14327,703657273,42,1.0,16.0,0.0
14328,703536948,42,0.0,16.0,1.0
14329,703536948,42,0.0,16.0,1.0
14330,703536948,42,0.0,16.0,1.0
14331,703536948,42,0.0,16.0,1.0
14332,703536948,42,1.0,17.0,0.0
14333,703536948,42,1.0,17.0,0.0
14334,703536948,42,1.0,17.0,0.0
14335,703536948,42,1.0,17.0,0.0
14336,652753530,37,0.0,16.0,1.0
14337,652753530,37,0.0,17.0,1.0
14338,652753530,37,0.0,16.0,1.0
14339,652753530,37,0.0,17.0,1.0
14340,652753530,37,0.0,16.0,1.0
14341,652753530,37,0.0,16.0,1.0
14342,652753530,37,0.0,17.0,1.0
14343,652753530,37,0.0,17.0,1.0
14344,629561488,41,0.0,16.0,6.0
14345,629561488,41,0.0,16.0,6.0
14346,629561488,41,0.0,16.0,6.0
14347,629561488,41,0.0,16.0,6.0
14348,629561488,41,1.0,17.0,0.0
14349,629561488,41,1.0,17.0,0.0
14350,629561488,41,1.0,17.0,0.0
14351,629561488,41,1.0,17.0,0.0
14352,629440029,41,0.0,16.0,6.0
14353,629440029,41,0.0,16.0,6.0
14354,629440029,41,0.0,16.0,6.0
14355,629440029,41,0.0,16.0,6.0
14356,629440029,41,1.0,17.0,1.0
14357,629440029,41,1.0,17.0,1.0
14358,629440029,41,1.0,17.0,1.0
14359,629440029,41,1.0,17.0,1.0
14360,629330869,41,0.0,17.0,6.0
14361,629330869,41,0.0,17.0,6.0
14362,629330869,41,0.0,17.0,6.0
14363,629330869,41,0.0,17.0,6.0
14364,629330869,41,1.0,16.0,0.0
14365,629330869,41,1.0,16.0,0.0
14366,629330869,41,1.0,16.0,0.0
14367,629330869,41,1.0,16.0,0.0
14368,629229503,41,0.0,16.0,5.0
14369,629229503,41,0.0,16.0,5.0
14370,629229503,41,0.0,16.0,5.0
14371,629229503,41,0.0,16.0,5.0
14372,629229503,41,1.0,17.0,2.0
14373,629229503,41,1.0,17.0,2.0
14374,629229503,41,1.0,17.0,2.0
14375,629229503,41,1.0,17.0,2.0
14376,771049859,43,0.0,17.0,88.0
14377,771049859,43,0.0,17.0,88.0
14378,771049859,43,0.0,17.0,88.0
14379,771049859,43,1.0,16.0,59.0
14380,771049859,43,1.0,16.0,59.0
14381,771049859,43,1.0,16.0,59.0
14382,771049859,43,0.0,17.0,88.0
14383,771049859,43,1.0,16.0,59.0
14384,746184674,41,0.0,16.0,6.0
14385,746184674,41,0.0,16.0,6.0
14386,746184674,41,0.0,16.0,6.0
14387,746184674,41,0.0,16.0,6.0
14388,746184674,41,1.0,17.0,3.0
14389,746184674,41,1.0,17.0,3.0
14390,746184674,41,1.0,17.0,3.0
14391,746184674,41,1.0,17.0,3.0
14392,746061350,41,0.0,16.0,5.0
14393,746061350,41,0.0,16.0,5.0
14394,746061350,41,0.0,16.0,5.0
14395,746061350,41,0.0,16.0,5.0
14396,746061350,41,1.0,17.0,0.0
14397,746061350,41,1.0,17.0,0.0
14398,746061350,41,1.0,17.0,0.0
14399,746061350,41,1.0,17.0,0.0
14400,703466992,42,0.0,16.0,4.0
14401,703466992,42,0.0,16.0,4.0
14402,703466992,42,0.0,16.0,4.0
14403,703466992,42,0.0,16.0,4.0
14404,703466992,42,1.0,17.0,0.0
14405,703466992,42,1.0,17.0,0.0
14406,703466992,42,1.0,17.0,0.0
14407,703466992,42,1.0,17.0,0.0
14408,703246643,42,0.0,17.0,4.0
14409,703246643,42,0.0,17.0,4.0
14410,703246643,42,0.0,17.0,4.0
14411,703246643,42,0.0,17.0,4.0
14412,703246643,42,1.0,16.0,1.0
14413,703246643,42,1.0,16.0,1.0
14414,703246643,42,1.0,16.0,1.0
14415,703246643,42,1.0,16.0,1.0
14416,703117370,42,0.0,16.0,4.0
14417,703117370,42,0.0,16.0,4.0
14418,703117370,42,0.0,16.0,4.0
14419,703117370,42,0.0,16.0,4.0
14420,703117370,42,1.0,17.0,0.0
14421,703117370,42,1.0,17.0,0.0
14422,703117370,42,1.0,17.0,0.0
14423,703117370,42,1.0,17.0,0.0
14424,702988112,42,0.0,17.0,4.0
14425,702988112,42,0.0,17.0,4.0
14426,702988112,42,0.0,17.0,4.0
14427,702988112,42,0.0,17.0,4.0
14428,702988112,42,1.0,16.0,3.0
14429,702988112,42,1.0,16.0,3.0
14430,702988112,42,1.0,16.0,3.0
14431,702988112,42,1.0,16.0,3.0
14432,702774669,42,0.0,17.0,4.0
14433,702774669,42,0.0,17.0,4.0
14434,702774669,42,0.0,17.0,4.0
14435,702774669,42,0.0,17.0,4.0
14436,702774669,42,1.0,16.0,2.0
14437,702774669,42,1.0,16.0,2.0
14438,702774669,42,1.0,16.0,2.0
14439,702774669,42,1.0,16.0,2.0
14440,702553554,42,0.0,16.0,2.0
14441,702553554,42,0.0,16.0,2.0
14442,702553554,42,0.0,16.0,2.0
14443,702553554,42,0.0,16.0,2.0
14444,702553554,42,1.0,17.0,0.0
14445,702553554,42,1.0,17.0,0.0
14446,702553554,42,1.0,17.0,0.0
14447,702553554,42,1.0,17.0,0.0
14448,702437869,42,0.0,17.0,4.0
14449,702437869,42,0.0,17.0,4.0
14450,702437869,42,0.0,17.0,4.0
14451,702437869,42,0.0,17.0,4.0
14452,702437869,42,1.0,16.0,0.0
14453,702437869,42,1.0,16.0,0.0
14454,702437869,42,1.0,16.0,0.0
14455,702437869,42,1.0,16.0,0.0
14456,702299362,42,0.0,16.0,4.0
14457,702299362,42,0.0,16.0,4.0
14458,702299362,42,0.0,16.0,4.0
14459,702299362,42,0.0,16.0,4.0
14460,702299362,42,1.0,17.0,0.0
14461,702299362,42,1.0,17.0,0.0
14462,702299362,42,1.0,17.0,0.0
14463,702299362,42,1.0,17.0,0.0
14464,698535362,42,0.0,16.0,4.0
14465,698535362,42,0.0,16.0,4.0
14466,698535362,42,0.0,16.0,4.0
14467,698535362,42,0.0,16.0,4.0
14468,698535362,42,1.0,17.0,3.0
14469,698535362,42,1.0,17.0,3.0
14470,698535362,42,1.0,17.0,3.0
14471,698535362,42,1.0,17.0,3.0
14472,698233214,42,0.0,16.0,1.0
14473,698233214,42,0.0,16.0,1.0
14474,698233214,42,0.0,16.0,1.0
14475,698233214,42,0.0,16.0,1.0
14476,698233214,42,1.0,17.0,0.0
14477,698233214,42,1.0,17.0,0.0
14478,698233214,42,1.0,17.0,0.0
14479,698233214,42,1.0,17.0,0.0
14480,698165142,42,0.0,16.0,4.0
14481,698165142,42,0.0,16.0,4.0
14482,698165142,42,0.0,16.0,4.0
14483,698165142,42,0.0,16.0,4.0
14484,698165142,42,1.0,17.0,0.0
14485,698165142,42,1.0,17.0,0.0
14486,698165142,42,1.0,17.0,0.0
14487,698165142,42,1.0,17.0,0.0
14488,698029273,42,0.0,16.0,4.0
14489,698029273,42,0.0,16.0,4.0
14490,698029273,42,0.0,16.0,4.0
14491,698029273,42,0.0,16.0,4.0
14492,698029273,42,1.0,17.0,0.0
14493,698029273,42,1.0,17.0,0.0
14494,698029273,42,1.0,17.0,0.0
14495,698029273,42,1.0,17.0,0.0
14496,697879424,42,0.0,17.0,4.0
14497,697879424,42,0.0,17.0,4.0
14498,697879424,42,0.0,17.0,4.0
14499,697879424,42,0.0,17.0,4.0
14500,697879424,42,1.0,16.0,1.0
14501,697879424,42,1.0,16.0,1.0
14502,697879424,42,1.0,16.0,1.0
14503,697879424,42,1.0,16.0,1.0
14504,697691713,42,0.0,16.0,4.0
14505,697691713,42,0.0,16.0,4.0
14506,697691713,42,0.0,16.0,4.0
14507,697691713,42,0.0,16.0,4.0
14508,697691713,42,1.0,17.0,3.0
14509,697691713,42,1.0,17.0,3.0
14510,697691713,42,1.0,17.0,3.0
14511,697691713,42,1.0,17.0,3.0
14512,697327417,42,0.0,17.0,4.0
14513,697327417,42,0.0,17.0,4.0
14514,697327417,42,0.0,17.0,4.0
14515,697327417,42,0.0,17.0,4.0
14516,697327417,42,1.0,16.0,1.0
14517,697327417,42,1.0,16.0,1.0
14518,697327417,42,1.0,16.0,1.0
14519,697327417,42,1.0,16.0,1.0
14520,697148281,42,0.0,16.0,4.0
14521,697148281,42,0.0,16.0,4.0
14522,697148281,42,0.0,16.0,4.0
14523,697148281,42,0.0,16.0,4.0
14524,697148281,42,1.0,17.0,0.0
14525,697148281,42,1.0,17.0,0.0
14526,697148281,42,1.0,17.0,0.0
14527,697148281,42,1.0,17.0,0.0
14528,696980635,42,0.0,16.0,4.0
14529,696980635,42,0.0,16.0,4.0
14530,696980635,42,0.0,16.0,4.0
14531,696980635,42,0.0,16.0,4.0
14532,696980635,42,1.0,17.0,0.0
14533,696980635,42,1.0,17.0,0.0
14534,696980635,42,1.0,17.0,0.0
14535,696980635,42,1.0,17.0,0.0
14536,696853437,42,0.0,16.0,4.0
14537,696853437,42,0.0,16.0,4.0
14538,696853437,42,0.0,16.0,4.0
14539,696853437,42,0.0,16.0,4.0
14540,696853437,42,1.0,17.0,0.0
14541,696853437,42,1.0,17.0,0.0
14542,696853437,42,1.0,17.0,0.0
14543,696853437,42,1.0,17.0,0.0
14544,696695472,42,0.0,17.0,4.0
14545,696695472,42,0.0,17.0,4.0
14546,696695472,42,0.0,17.0,4.0
14547,696695472,42,0.0,17.0,4.0
14548,696695472,42,1.0,16.0,1.0
14549,696695472,42,1.0,16.0,1.0
14550,696695472,42,1.0,16.0,1.0
14551,696695472,42,1.0,16.0,1.0
14552,696502051,42,0.0,17.0,4.0
14553,696502051,42,0.0,17.0,4.0
14554,696502051,42,0.0,17.0,4.0
14555,696502051,42,0.0,17.0,4.0
14556,696502051,42,1.0,16.0,1.0
14557,696502051,42,1.0,16.0,1.0
14558,696502051,42,1.0,16.0,1.0
14559,696502051,42,1.0,16.0,1.0
14560,1467349781,43,0.0,16.0,91.0
14561,1467349781,43,0.0,16.0,91.0
14562,1467349781,43,0.0,16.0,91.0
14563,1467349781,43,0.0,16.0,91.0
14564,1467349781,43,1.0,17.0,32.0
14565,1467349781,43,1.0,17.0,32.0
14566,1467349781,43,1.0,17.0,32.0
14567,1467349781,43,1.0,17.0,32.0
14568,1456832368,43,0.0,17.0,79.0
14569,1456832368,43,1.0,16.0,74.0
14570,1456832368,43,1.0,16.0,74.0
14571,1456832368,43,0.0,17.0,79.0
14572,1456832368,43,1.0,16.0,74.0
14573,1456832368,43,0.0,17.0,79.0
14574,1456832368,43,1.0,16.0,74.0
14575,1456832368,43,0.0,17.0,79.0
14576,1456778449,43,0.0,17.0,91.0
14577,1456778449,43,0.0,17.0,91.0
14578,1456778449,43,0.0,17.0,91.0
14579,1456778449,43,0.0,17.0,91.0
