,playersID,Ability,Character_Level,Grenade,KDA,Lightlevel,Melee,Super,assists,avg_score_per_life,deaths,efficiency,kills,score,Auto Rifle,Fusion Rifle,Grenade Launcher,Hand Cannon,Linear Fusion Rifle,Pulse Rifle,Rocket Launcher,Scout Rifle,Shotgun,Sidearm,Sniper Rifle,Submachine Gun,Sword,Trace Rifle
1162,2305843009262389895,0.0,25.0,0.0,0.5,331.0,0.0,0.0,0.0,0.2222222222222222,8.0,0.5,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,2305843009262391494,0.0,20.0,1.0,2.5,303.0,1.0,0.0,3.0,1.5,3.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1164,2305843009262395870,0.0,20.0,2.0,1.42307692308,303.0,1.0,0.0,9.0,1.6428571428571428,13.0,1.7692307692299998,14.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,2305843009262395872,0.0,20.0,0.0,0.5595238095235001,301.0,0.0,0.0,3.0,0.14285714285714282,6.5,0.7976190476205001,2.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0
1166,2305843009262399433,1.0,20.0,0.0,22.0,296.0,0.0,0.0,12.0,4.0,0.0,28.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0
1167,2305843009262405054,0.0,20.0,1.0,3.28125,304.5,0.0,0.25,4.0,1.6750000000000005,3.25,4.2833333333325,5.0,6.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,2305843009262406967,0.0,20.0,0.0,0.6875,303.0,1.0,0.0,3.0,0.3333333333333333,8.0,0.875,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,2305843009262408707,0.0,20.0,0.3333333333333333,1.6018518518533331,304.3333333333333,0.0,0.0,3.0,2.215151515151515,9.666666666666666,1.7555555555566666,14.0,23.666666666666664,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
1170,2305843009262408981,0.0,20.0,0.0,1.8571428571400002,302.0,3.0,0.0,2.0,1.75,7.0,2.0,12.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1171,2305843009262410169,0.0,25.0,0.5,2.747023809520001,335.0,1.5,0.5,9.0,3.932692307692307,9.5,3.2857142857150006,19.0,38.0,5.0,0.0,0.0,7.0,0.0,1.5,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1172,2305843009262410172,0.0,25.0,0.0,1.27777777778,335.0,2.0,1.0,5.0,2.1,9.0,1.55555555556,9.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,1.0,0.0,6.0,0.0,0.0
1173,2305843009262410174,0.0,25.0,0.27272727272727304,3.342199467198903,335.0,0.3636363636363634,1.4545454545454537,5.454545454545452,0.7804473304473305,6.727272727272736,4.040209790210095,10.181818181818167,3.545454545454541,4.142857142857144,0.0,0.0,0.0,0.0,3.0,1.0,2.125,2.0,6.0,0.0,3.9411764705882346,0.0,0.0
1174,2305843009262410841,0.0,25.0,0.0,0.928571428571,335.0,0.0,0.0,1.0,0.25,7.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1175,2305843009262411014,0.0,20.0,0.0,0.6,299.0,0.0,1.0,4.0,1.0,10.0,0.8,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,2305843009262412896,0.0,25.0,0.0,2.046875,324.25,1.5,1.5,3.0,0.4797979797979799,7.0,2.28125,12.0,3.5,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.111111111111111,0.0,0.0,4.625,0.0,0.0
1177,2305843009262412899,0.0,25.0,0.25,1.055681818182,334.75,1.5,0.75,2.0,0.3268939393939395,9.0,1.1488636363637499,6.5,2.5,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.6666666666666665,0.0,0.0
1178,2305843009262412940,0.0,20.0,0.0,1.75,300.0,0.0,3.0,2.0,1.8888888888888886,8.0,1.875,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
1179,2305843009262415179,0.0,25.0,0.5,1.079545454545,334.0,0.5,0.0,4.5,1.4166666666666663,11.5,1.2765151515135,10.0,17.5,8.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,2305843009262417593,0.0,25.0,0.0,0.5,311.0,0.0,0.0,2.0,0.0,6.0,0.666666666667,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,2305843009262417881,0.0,25.0,0.0,0.9375,329.0,1.0,0.0,3.0,0.2222222222222222,8.0,1.125,6.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1182,2305843009262418083,0.0,20.0,0.0,0.75,298.0,0.0,0.0,6.0,0.0,12.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,2305843009262419843,0.0,25.0,1.0,0.777777777778,332.0,0.0,1.0,0.0,1.3,9.0,0.777777777778,7.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1184,2305843009262420368,0.0,25.0,0.0,0.5,328.0,0.0,0.0,0.0,0.0,6.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1185,2305843009262422760,0.0,20.0,2.0,2.625,305.0,0.0,3.0,6.0,3.6666666666666665,8.0,3.0,18.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,2305843009262424999,0.0,20.0,0.0,0.33333333333299997,297.0,0.0,0.0,0.0,0.14285714285714285,6.0,0.33333333333299997,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,2305843009262425744,0.0,25.0,0.0,1.0,311.0,1.0,0.0,0.0,0.2857142857142857,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1188,2305843009262426644,0.0,20.0,0.0,2.704166666666,298.19999999999993,0.8000000000000002,0.20000000000000004,4.3999999999999995,1.171428571428571,4.6,3.3533333333339996,7.200000000000002,5.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,0.0,1.625,0.0,0.0
1189,2305843009262426866,0.0,20.0,0.0,0.33333333333299997,291.0,0.0,0.0,2.0,0.3,9.0,0.444444444444,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1190,2305843009262427105,0.0,20.0,0.0,1.09090909091,304.0,0.0,1.0,6.0,0.3333333333333333,11.0,1.36363636364,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1191,2305843009262428956,0.0,25.0,3.0,1.16666666667,304.0,0.0,0.0,3.0,2.1,9.0,1.33333333333,9.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1192,2305843009262429251,0.0,25.0,0.0,1.125,315.0,0.0,0.0,3.0,1.2,4.0,1.5,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1193,2305843009262429643,0.0,20.0,0.6666666666666666,0.610119047619,302.3333333333333,0.0,1.0,5.333333333333333,1.0052287581699346,15.333333333333334,0.782738095238,6.666666666666666,16.333333333333332,3.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,2305843009262441683,0.0,20.0,0.0,0.833333333333,302.0,0.0,0.0,1.0,0.0,9.0,0.888888888889,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
1195,2305843009262442604,0.0,25.0,2.0,0.545454545455,335.0,1.0,0.0,2.0,0.9166666666666666,11.0,0.636363636364,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,2305843009262443812,0.0,25.0,1.0,0.545454545455,316.0,0.0,0.0,4.0,0.9166666666666666,11.0,0.7272727272730001,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,2305843009262444839,0.0,25.0,0.0,0.5,324.0,0.0,0.0,2.0,0.4444444444444444,8.0,0.625,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1198,2305843009262448888,0.0,20.0,2.0,0.35,305.0,0.0,0.0,1.0,0.0,10.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,2305843009262448910,0.0,25.0,1.0,1.6499999999999997,335.0,0.0,2.0,3.0,0.18181818181818185,10.0,1.8,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
1200,2305843009262451125,0.0,20.0,0.0,0.5714285714289999,305.0,0.0,0.0,2.0,0.25,7.0,0.714285714286,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,2305843009262456524,0.0,25.0,0.0,0.45454545454499995,334.0,0.0,0.0,2.0,0.0,11.0,0.545454545455,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1202,2305843009262460611,0.0,25.0,0.0,0.3125,332.0,0.0,0.0,3.0,0.2222222222222222,8.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2305843009262460805,0.0,25.0,0.0,0.714285714286,310.0,0.0,0.0,2.0,0.375,7.0,0.8571428571430001,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1204,2305843009262461512,0.0,20.0,0.16666666666666666,0.48717948717949994,287.3333333333333,1.1666666666666667,0.6666666666666666,1.1666666666666667,0.7415140415140414,10.833333333333334,0.5312881562881667,5.666666666666667,10.666666666666666,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,2305843009262465090,0.0,25.0,0.0,1.4166666666665,323.0,0.0,0.0,4.0,0.4052631578947368,11.0,1.52777777778,9.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,0.0,0.0,0.0
1206,2305843009262465093,0.0,25.0,1.0,3.1419913419898213,322.0,0.6,0.8000000000000004,5.800000000000001,0.766666666666666,5.199999999999999,4.026839826839602,6.8000000000000025,3.2000000000000015,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,1.5,0.0,0.0,2.6666666666666665
1207,2305843009262465259,0.0,25.0,0.0,0.625,320.0,0.0,1.0,7.0,0.38461538461538464,12.0,0.916666666667,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1208,2305843009262467152,0.0,20.0,1.0,10.5,298.0,1.0,0.0,3.0,3.0,1.0,12.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
1209,2305843009262479112,0.0,25.0,0.25,2.205965909089999,331.5,0.5,0.0,5.0,0.505555555555556,7.0,2.5750000000000015,11.25,3.5,3.642857142857143,0.0,0.0,2.5,0.0,0.0,1.0,4.0,3.8333333333333335,0.0,2.5,3.0,1.6666666666666667,0.0
1210,2305843009262479113,0.0,25.0,0.25,1.2211805555550004,335.0,2.75,0.25,4.75,0.2516955266955267,10.0,1.4682158119669995,9.25,2.5,7.666666666666667,0.0,0.0,2.0,0.0,3.25,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1211,2305843009262483436,0.0,25.0,0.0,4.66666666667,335.0,0.0,0.0,8.0,0.75,3.0,6.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
1212,2305843009262486889,0.0,25.0,0.0,1.5625,329.0,0.0,0.0,7.0,0.6666666666666666,8.0,2.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1213,2305843009262489257,0.0,25.0,0.0,0.6166666666664999,333.0,0.5,0.0,3.5,0.0,9.5,0.805555555555,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1214,2305843009262491294,0.0,20.0,1.6000000000000003,2.6899999999999995,304.0,0.4000000000000001,2.2,5.0,0.45261904761904753,8.400000000000002,3.0038095238080005,16.6,3.6,5.666666666666667,0.0,0.0,4.142857142857143,0.0,0.0,0.0,8.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
1215,2305843009262491297,0.0,17.28571428571428,0.5714285714285713,1.930555555555714,261.4285714285715,1.1428571428571426,0.8571428571428573,5.285714285714287,0.45079365079365086,6.714285714285712,2.31462585034,9.571428571428575,3.4285714285714293,5.5,0.0,0.0,2.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1216,2305843009262491301,0.0,20.0,0.0,4.496717171718332,305.0,4.666666666666668,0.16666666666666663,4.333333333333333,0.6635387488328666,8.0,5.329503367003331,13.833333333333336,3.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.666666666666667,0.0,0.0
1217,2305843009262493568,0.0,25.0,0.75,1.349639249639252,334.5,1.125,0.0,3.5,2.064820075757578,10.875,1.5082070707074993,12.125,23.5,6.5,0.0,0.0,3.6333333333333337,0.0,0.0,2.0,0.0,0.0,4.8,0.0,4.0,0.0,0.0
1218,2305843009262494588,0.0,20.0,0.0,0.45,302.0,0.0,0.0,3.0,0.2727272727272727,10.0,0.6,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,2305843009262495017,0.0,25.0,0.0,1.13333333333,315.0,8.0,0.0,8.0,0.1875,15.0,1.3999999999999997,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1220,2305843009262499376,0.0,21.0,0.0,1.125,305.0,0.0,0.0,4.0,1.7777777777777777,8.0,1.375,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,2305843009262500773,0.0,20.0,2.0,0.642857142857,305.0,0.0,0.0,3.0,0.125,7.0,0.8571428571430001,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,2305843009262501021,0.0,25.0,0.0,0.388888888889,330.0,1.0,0.0,1.0,0.0,9.0,0.444444444444,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1223,2305843009262501432,0.0,25.0,1.0,1.08333333333,333.0,0.0,0.0,6.0,2.1538461538461537,12.0,1.33333333333,10.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1224,2305843009262508318,0.0,20.0,0.0,0.666666666667,300.0,0.0,0.0,0.0,1.0,12.0,0.666666666667,8.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1225,2305843009262510485,0.0,22.5,1.0,1.75625,319.0,1.0,0.0,3.5,1.0101010101010102,9.0,1.9499999999999997,14.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,3.0,0.0,10.0,0.0,0.0
1226,2305843009262514769,0.0,25.0,0.0,1.875,333.0,0.0,1.0,8.0,2.888888888888889,8.0,2.375,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0
1227,2305843009262515989,0.0,25.0,0.0,0.375,328.0,0.0,0.0,1.0,1.2,4.0,0.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,2305843009262522866,0.0,15.0,0.0,0.47094017094022234,148.88888888888883,0.11111111111111113,0.44444444444444453,2.1111111111111116,0.8430347430347429,4.8888888888888875,0.5725071225067778,3.8888888888888875,9.666666666666664,5.75,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1229,2305843009262522869,0.0,25.0,0.5,1.2083333333350001,334.0,0.0,0.0,5.0,0.2380952380952381,7.0,1.583333333335,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0
1230,2305843009262523152,0.0,20.0,1.0,1.16666666667,302.0,0.0,0.0,3.0,1.5,3.0,1.6666666666699999,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1231,2305843009262523239,0.0,25.0,0.0,1.25,330.0,1.0,0.0,5.0,0.8571428571428571,6.0,1.6666666666699999,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,2305843009262527938,0.0,20.0,0.0,1.33333333333,301.0,0.0,0.0,10.0,2.3846153846153846,12.0,1.75,11.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2305843009262531753,0.0,20.0,0.0,2.4,300.0,1.0,2.0,4.0,0.6666666666666666,5.0,2.7999999999999994,10.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,2305843009262532381,0.0,25.0,1.0,1.3928571428599998,330.0,1.0,0.0,9.0,0.26666666666666666,14.0,1.7142857142899999,15.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
1235,2305843009262535398,0.0,25.0,0.0,0.666666666667,334.0,0.0,2.0,4.0,1.0769230769230769,12.0,0.833333333333,6.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,2305843009262536211,0.0,20.0,0.0,1.75,303.0,0.0,0.0,4.0,1.2,4.0,2.25,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
1237,2305843009262536357,0.0,22.5,0.0,1.4047619047635,307.0,1.0,0.0,2.0,0.8125,5.0,1.690476190478,4.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1238,2305843009262536820,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.083333333333333,0.0,0.0,0.0,0.0,0.0,5.2,0.0,2.4,0.0,1.75,0.0,0.0
1239,2305843009262537900,0.0,20.0,2.0,1.16666666667,305.0,0.0,0.0,2.0,0.8571428571428571,6.0,1.33333333333,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,2305843009262537991,0.0,20.0,0.0,0.416666666667,300.0,0.0,0.0,1.0,0.14285714285714285,6.0,0.5,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,2305843009262537992,0.0,20.0,1.0,2.05,298.0,0.0,0.0,5.0,2.090909090909091,10.0,2.3,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,2305843009262539621,0.0,25.0,1.0,3.0,333.0,1.0,3.0,6.0,0.6666666666666666,5.0,3.6,12.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1243,2305843009262545019,0.0,20.0,0.0,1.9166666666699996,304.0,0.0,0.0,3.0,0.42857142857142855,6.0,2.16666666667,10.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,2305843009262550645,0.0,20.0,1.0,0.23076923076900002,305.0,0.0,0.0,2.0,0.42857142857142855,13.0,0.307692307692,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,2305843009262551864,0.0,20.0,1.0,0.3125,301.0,0.0,0.0,1.0,0.2222222222222222,8.0,0.375,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,2305843009262552084,0.20000000000000004,20.0,0.20000000000000004,3.8680952380940004,298.0,0.4000000000000001,0.5999999999999999,5.0,1.3357142857142856,4.200000000000001,4.7990476190479985,7.599999999999998,5.200000000000001,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0
1248,2305843009262558562,0.0,20.0,0.0,1.125,304.0,0.0,0.0,2.0,0.5555555555555556,8.0,1.25,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,2305843009262558836,0.0,20.0,0.0,0.653846153846,305.0,1.0,1.0,1.0,1.1428571428571428,13.0,0.692307692308,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1250,2305843009262560087,0.0,25.0,0.6999999999999995,7.672222222221995,332.10000000000025,1.1000000000000008,0.0,3.599999999999997,1.3721428571428562,2.799999999999998,8.822222222222004,14.7,3.7,2.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1111111111111125,0.0,0.0,5.799999999999999,0.0,9.0
1251,2305843009262562580,0.0,20.0,1.0,1.0789473684200002,285.0,2.0,1.0,9.0,0.15,19.0,1.3157894736799998,16.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,2305843009262565006,0.0,20.0,1.0,1.2857142857100001,300.0,0.0,0.0,4.0,0.125,7.0,1.57142857143,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
1253,2305843009262569795,0.0,25.0,0.0,0.33333333333299997,334.0,0.0,0.0,2.0,0.5,15.0,0.4000000000000001,4.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,2305843009262569886,0.0,20.0,2.0,1.3571428571400002,305.0,1.0,1.0,6.0,0.20000000000000004,14.0,1.57142857143,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1255,2305843009262572202,0.0,25.0,1.0,1.5909090909099999,334.0,2.0,1.0,3.0,2.6666666666666665,11.0,1.72727272727,16.0,32.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
1257,2305843009262575178,0.0,20.0,1.0,2.66666666667,304.0,1.0,0.0,4.0,1.5,3.0,3.33333333333,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,2305843009262576037,0.0,20.0,0.0,0.730769230769,303.0,1.0,0.0,3.0,0.7857142857142857,13.0,0.846153846154,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,2305843009262576240,0.0,20.0,0.0,3.928571428570001,305.0,0.0,0.0,2.0,0.75,4.0,4.0714285714299985,8.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.0,4.5,1.5,0.0,0.0,3.3333333333333335
1260,2305843009262576340,0.0,20.0,0.6666666666666666,0.40079365079333334,304.0,0.0,0.3333333333333333,2.6666666666666665,0.8376068376068376,12.666666666666666,0.5039682539683333,3.6666666666666665,11.333333333333334,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2305843009262578468,0.0,20.0,0.0,0.5,304.0,0.0,1.0,2.0,1.0,8.0,0.625,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,2305843009262578531,0.0,25.0,0.0,2.5,314.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0
1263,2305843009262578671,0.0,20.0,0.0,4.375,305.0,0.0,0.0,5.0,0.8000000000000002,4.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0
1264,2305843009262580221,0.0,20.0,0.0,0.875,290.0,0.0,0.0,3.0,1.2,4.0,1.25,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1265,2305843009262581320,0.0,20.0,1.0,1.16666666667,305.0,1.0,0.0,4.0,0.14285714285714285,6.0,1.5,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,2305843009262581659,0.0,25.0,0.0,0.8035714285719999,310.0,5.0,0.5,3.5,1.2333333333333334,14.0,0.9285714285695,9.5,18.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,2305843009262585453,0.0,20.0,0.0,1.8333333333300001,295.0,0.0,3.0,4.0,0.8571428571428571,6.0,2.16666666667,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
